CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Spend_Rank
14160,245,7,8421.47,1,5,5,11,134
12758,94,5,7111.650000000001,2,4,5,11,178
12731,77,5,6879.8,2,4,5,11,185
14439,78,4,6781.8,2,4,5,11,192
13734,143,4,6695.6900000000005,2,4,5,11,196
16180,113,5,5995.69,2,4,5,11,230
14855,109,5,5874.65,2,4,5,11,235
17230,198,10,5750.08,1,5,5,11,240
12539,85,3,5646.400000000001,2,4,5,11,245
15480,100,4,5373.5,2,4,5,11,259
12497,35,2,5205.400000000001,3,3,5,11,272
16320,88,4,4590.53,2,4,5,11,320
14685,211,8,4536.64,1,5,5,11,325
15980,125,4,4144.82,2,4,5,11,376
17584,102,4,4067.12,2,4,5,11,387
12744,94,4,4037.77,2,4,5,11,390
17625,81,4,3958.5,2,4,5,11,406
14145,94,3,3857.85,2,4,5,11,422
16636,73,4,3802.04,2,4,5,11,429
15150,91,3,3686.61,2,4,5,11,446
12451,98,3,3634.36,2,4,5,11,450
15786,52,2,3582.62,3,3,5,11,457
13763,52,2,3502.48,3,3,5,11,467
15673,86,5,3478.09,2,4,5,11,473
12455,80,4,3413.09,2,4,5,11,487
16940,85,5,3377.78,2,4,5,11,494
16182,73,5,3354.0,2,4,5,11,498
13357,129,4,3196.11,2,4,5,11,524
18194,73,5,3188.2000000000003,2,4,5,11,525
15614,72,4,3147.36,2,4,5,11,534
17145,147,4,3120.91,2,4,5,11,544
13771,168,5,3094.37,2,4,5,11,549
17032,182,8,2984.32,1,5,5,11,576
16736,140,5,2956.56,2,4,5,11,583
12468,161,3,2941.2,2,4,5,11,586
12806,70,4,2878.96,2,4,5,11,596
14930,105,3,2873.77,2,4,5,11,598
12631,91,5,2841.07,2,4,5,11,607
16335,186,7,2753.52,1,5,5,11,628
17669,97,3,2735.63,2,4,5,11,637
13209,149,5,2617.9,2,4,5,11,666
14564,69,2,2605.62,3,3,5,11,672
12857,71,4,2581.6,2,4,5,11,678
17686,58,2,2557.35,3,3,5,11,690
14857,77,5,2478.731,2,4,5,11,723
15494,113,3,2422.02,2,4,5,11,743
15050,56,2,2349.5,3,3,5,11,760
18093,79,4,2346.19,2,4,5,11,763
15043,98,5,2333.3199999999997,2,4,5,11,769
17113,209,6,2305.59,1,5,5,11,778
15946,137,3,2304.18,2,4,5,11,780
12391,99,5,2285.18,2,4,5,11,788
18051,269,7,2282.28,1,5,5,11,792
17553,107,3,2270.0,2,4,5,11,798
18257,81,4,2262.52,2,4,5,11,802
17084,31,1,2253.22,4,2,5,11,803
15629,85,4,2240.9,2,4,5,11,813
13473,209,6,2235.12,1,5,5,11,817
13048,71,5,2229.72,2,4,5,11,820
13478,104,5,2215.78,2,4,5,11,826
14295,73,4,2196.71,2,4,5,11,834
15228,63,2,2193.56,3,3,5,11,836
15934,52,2,2190.66,3,3,5,11,837
15978,67,2,2180.64,3,3,5,11,842
14107,83,4,2174.07,2,4,5,11,847
16004,109,5,2146.39,2,4,5,11,859
12592,154,3,2145.06,2,4,5,11,861
16875,72,6,2139.0,2,5,4,11,864
17969,137,18,2126.09,2,5,4,11,874
16053,48,4,2122.89,3,4,4,11,876
15142,45,5,2121.18,3,4,4,11,878
17188,81,6,2118.7000000000003,2,5,4,11,880
13799,79,7,2114.71,2,5,4,11,882
12975,71,6,2100.09,2,5,4,11,887
12530,50,5,2096.98,3,4,4,11,888
15245,37,5,2095.0,3,4,4,11,889
16045,51,4,2094.23,3,4,4,11,890
14469,51,4,2093.46,3,4,4,11,891
18258,99,6,2059.67,2,5,4,11,902
16176,56,4,2052.69,3,4,4,11,907
14225,69,4,2031.07,3,4,4,11,916
16147,35,4,2023.91,3,4,4,11,919
13736,60,5,2022.67,3,4,4,11,920
13696,56,3,2020.4,3,4,4,11,921
16197,104,9,2016.71,2,5,4,11,924
16743,91,7,1999.02,2,5,4,11,931
14639,43,3,1994.47,3,4,4,11,933
12802,77,6,1988.84,2,5,4,11,940
16032,91,6,1965.72,2,5,4,11,947
14701,77,6,1961.02,2,5,4,11,949
12853,62,5,1950.4,3,4,4,11,959
14498,36,5,1943.51,3,4,4,11,962
15425,35,4,1941.12,3,4,4,11,963
16101,69,3,1938.46,3,4,4,11,964
16485,67,4,1923.54,3,4,4,11,973
16177,71,7,1915.36,2,5,4,11,978
14756,17,2,1914.8,4,3,4,11,979
16912,56,4,1904.93,3,4,4,11,986
15443,109,7,1900.64,2,5,4,11,987
15248,46,3,1893.93,3,4,4,11,994
16631,116,7,1892.52,2,5,4,11,995
13313,114,7,1890.0,2,5,4,11,996
14548,119,7,1888.49,2,5,4,11,997
12876,29,2,1863.77,4,3,4,11,1005
12578,20,2,1847.94,4,3,4,11,1011
12484,118,6,1826.78,2,5,4,11,1018
12377,16,2,1798.2,4,3,4,11,1029
17621,39,3,1795.22,3,4,4,11,1031
12369,48,3,1791.15,3,4,4,11,1032
15366,44,5,1786.57,3,4,4,11,1036
13920,66,4,1774.68,3,4,4,11,1041
14897,44,4,1774.16,3,4,4,11,1042
14916,66,4,1773.97,3,4,4,11,1043
15095,55,6,1771.04,3,4,4,11,1044
14334,60,4,1766.27,3,4,4,11,1051
15665,46,3,1764.86,3,4,4,11,1053
12645,44,4,1764.1200000000001,3,4,4,11,1054
15073,35,5,1744.61,3,4,4,11,1066
17354,63,3,1740.8999999999999,3,4,4,11,1070
18095,62,3,1723.04,3,4,4,11,1076
16232,55,3,1722.09,3,4,4,11,1077
12739,20,2,1713.69,4,3,4,11,1079
12932,174,8,1698.56,2,5,4,11,1091
16329,62,4,1664.92,3,4,4,11,1107
16611,38,5,1655.64,3,4,4,11,1116
12873,32,2,1653.3,4,3,4,11,1120
14481,42,3,1648.18,3,4,4,11,1124
15013,122,10,1610.82,2,5,4,11,1146
15789,66,5,1610.71,3,4,4,11,1147
15062,58,4,1597.76,3,4,4,11,1155
17853,42,3,1596.29,3,4,4,11,1157
13198,22,2,1572.99,4,3,4,11,1178
14136,35,5,1570.81,3,4,4,11,1182
12629,20,2,1558.22,4,3,4,11,1188
17758,62,4,1555.83,3,4,4,11,1191
13360,66,4,1553.65,3,4,4,11,1194
13377,31,2,1552.88,4,3,4,11,1196
17851,57,6,1552.35,3,4,4,11,1197
14186,62,5,1550.63,3,4,4,11,1198
14640,44,4,1541.98,3,4,4,11,1201
16134,58,3,1527.25,3,4,4,11,1211
12926,46,4,1523.97,3,4,4,11,1214
16124,53,3,1523.49,3,4,4,11,1215
14533,42,4,1516.65,3,4,4,11,1220
14870,48,5,1511.7,3,4,4,11,1223
12676,43,5,1511.7,3,4,4,11,1223
14038,32,2,1509.5,4,3,4,11,1226
13871,63,4,1482.6000000000001,3,4,4,11,1246
15678,30,2,1473.24,4,3,4,11,1252
17414,58,4,1471.52,3,4,4,11,1253
15167,42,4,1468.82,3,4,4,11,1255
14682,63,4,1462.81,3,4,4,11,1260
14850,52,6,1445.21,3,4,4,11,1271
12644,65,3,1440.5800000000002,3,4,4,11,1275
17597,53,4,1439.72,3,4,4,11,1276
12389,37,3,1433.33,3,4,4,11,1282
14644,49,5,1416.96,3,4,4,11,1290
14000,49,4,1410.68,3,4,4,11,1295
13888,39,5,1405.92,3,4,4,11,1299
17075,64,6,1402.51,3,4,4,11,1306
16650,55,6,1397.69,3,4,4,11,1312
16129,42,3,1396.05,3,4,4,11,1315
16108,69,3,1393.42,3,4,4,11,1318
15141,92,7,1388.47,2,5,4,11,1322
16167,49,5,1386.1200000000001,3,4,4,11,1325
15384,16,2,1385.38,4,3,4,11,1326
15751,95,11,1380.44,2,5,4,11,1328
14316,57,5,1370.34,3,4,4,11,1338
12412,37,3,1370.05,3,4,4,11,1339
16300,65,3,1367.32,3,4,4,11,1343
14035,41,4,1366.73,3,4,4,11,1344
15252,56,3,1362.63,3,4,4,11,1349
12721,20,2,1356.95,4,3,4,11,1358
12418,48,3,1352.6200000000001,3,4,4,11,1365
14301,51,3,1352.04,3,4,4,11,1367
14304,14,2,1341.56,4,3,4,11,1370
16788,39,3,1334.54,3,4,4,11,1374
16017,52,4,1333.7,3,4,4,11,1375
14745,136,7,1331.15,2,5,4,11,1377
16054,53,3,1327.98,3,4,4,11,1379
12960,48,4,1322.07,3,4,4,11,1385
16625,57,4,1320.95,3,4,4,11,1386
17702,18,2,1319.67,4,3,4,11,1389
16551,58,4,1315.0,3,4,4,11,1393
13012,64,3,1310.99,3,4,4,11,1397
14346,60,3,1294.17,3,4,4,11,1411
15241,65,3,1293.72,3,4,4,11,1412
15381,58,3,1293.72,3,4,4,11,1412
15489,35,5,1285.3300000000002,3,4,4,11,1422
17190,38,5,1281.83,3,4,4,11,1424
18188,65,3,1279.55,3,4,4,11,1426
15439,39,4,1269.05,3,4,4,11,1437
15976,45,4,1266.77,3,4,4,11,1438
17635,59,3,1265.58,3,4,4,11,1440
16096,51,3,1264.3500000000001,3,4,4,11,1442
17714,59,4,1257.18,3,4,4,11,1446
16374,37,3,1256.67,3,4,4,11,1447
15064,45,4,1254.41,3,4,4,11,1452
17095,65,4,1248.09,3,4,4,11,1461
15339,56,5,1246.95,3,4,4,11,1462
12635,27,2,1241.23,4,3,4,11,1465
13740,50,4,1232.02,3,4,4,11,1474
18151,55,4,1226.09,3,4,4,11,1480
15390,31,2,1216.66,4,3,4,11,1492
15600,63,4,1199.31,3,4,4,11,1506
16307,64,3,1194.92,3,4,4,11,1510
14978,65,5,1190.82,3,4,4,11,1516
17047,66,3,1188.33,3,4,4,11,1520
12562,20,2,1185.18,4,3,4,11,1524
16859,51,5,1184.6,3,4,4,11,1525
15696,58,5,1170.1100000000001,3,4,4,11,1537
13382,63,4,1164.59,3,4,4,11,1540
12972,48,4,1161.2,3,4,4,11,1544
17127,63,5,1155.03,3,4,4,11,1550
17306,28,2,1151.04,4,3,4,11,1554
17284,24,2,1140.58,4,3,4,11,1563
16521,50,3,1140.11,3,4,4,11,1564
15879,39,4,1137.8,3,4,4,11,1567
15253,38,3,1136.89,3,4,4,11,1569
18066,21,2,1122.4,4,3,4,11,1584
16727,27,3,1121.45,4,3,4,11,1585
16027,92,9,1113.74,2,5,4,11,1591
16702,50,4,1110.83,3,4,4,11,1595
15828,10,1,1108.82,5,2,4,11,1599
16040,65,4,1103.35,3,4,4,11,1603
17137,51,6,1099.81,3,4,4,11,1604
14343,56,4,1079.66,3,4,4,11,1614
13567,63,4,1079.29,3,4,4,11,1615
14332,16,2,1077.2,4,3,4,11,1620
16756,39,6,1072.97,3,4,4,11,1624
14080,48,4,1070.08,3,4,4,11,1627
16042,14,3,1067.85,4,3,4,11,1632
14524,44,4,1066.03,3,4,4,11,1635
16205,31,3,1062.48,4,3,4,11,1637
17421,21,3,1059.41,4,3,4,11,1640
15506,16,3,1058.25,4,3,4,11,1641
16244,7,1,1056.63,5,2,4,11,1644
14734,60,4,1056.42,3,4,4,11,1645
16391,35,4,1052.26,3,4,4,11,1648
14229,38,4,1046.84,3,4,4,11,1655
14541,51,6,1038.03,3,4,4,11,1661
17974,16,3,1035.1,4,3,4,11,1665
16083,17,2,1033.8,4,3,4,11,1668
12908,15,3,1026.0,4,3,4,11,1676
17310,22,2,1025.1,4,3,4,11,1677
14912,36,4,1021.4,3,4,4,11,1679
14631,21,3,1018.71,4,3,4,11,1685
15774,53,5,1017.54,3,4,4,11,1687
17236,45,6,1013.13,3,4,4,11,1695
17004,27,2,1012.22,4,3,4,11,1696
16979,18,3,1007.74,4,3,4,11,1700
13462,45,4,1002.35,3,4,4,11,1706
17878,30,2,999.48,4,3,4,11,1711
14693,60,6,992.46,3,4,4,11,1718
13939,66,4,992.41,3,4,4,11,1719
16130,57,4,987.48,3,4,4,11,1724
14479,0,3,982.86,5,3,3,11,1729
14510,10,3,979.85,5,3,3,11,1734
14114,30,5,977.5600000000001,4,4,3,11,1738
17456,0,2,975.5600000000001,5,3,3,11,1743
17290,16,6,974.9499999999999,4,4,3,11,1745
15708,4,3,969.19,5,3,3,11,1751
16254,13,3,967.44,5,3,3,11,1752
14443,3,2,966.27,5,3,3,11,1754
17515,29,5,963.49,4,4,3,11,1759
15906,9,3,962.5,5,3,3,11,1761
18085,8,3,955.8000000000001,5,3,3,11,1768
14615,29,5,951.76,4,4,3,11,1773
16292,15,4,951.51,4,4,3,11,1774
14994,17,5,946.72,4,4,3,11,1782
14512,18,5,940.69,4,4,3,11,1788
15192,0,3,937.07,5,3,3,11,1790
16915,21,5,921.5,4,4,3,11,1811
13402,7,3,913.9,5,3,3,11,1823
18236,23,6,913.11,4,4,3,11,1828
17871,32,4,913.05,4,4,3,11,1829
16138,13,3,910.35,5,3,3,11,1831
13295,11,3,900.77,5,3,3,11,1841
16266,58,7,896.06,3,5,3,11,1848
18022,20,4,894.53,4,4,3,11,1850
16115,32,4,892.92,4,4,3,11,1852
14609,25,6,884.64,4,4,3,11,1863
12997,29,4,884.02,4,4,3,11,1865
14966,22,5,881.24,4,4,3,11,1870
17244,18,4,871.14,4,4,3,11,1885
13891,13,3,859.21,5,3,3,11,1896
16794,15,5,856.1999999999999,4,4,3,11,1900
17006,27,4,853.49,4,4,3,11,1907
15210,13,2,845.01,5,3,3,11,1920
14355,0,3,840.0500000000001,5,3,3,11,1928
13795,23,4,836.3,4,4,3,11,1934
17659,7,3,835.33,5,3,3,11,1936
16140,6,2,832.4200000000001,5,3,3,11,1942
14224,25,5,831.98,4,4,3,11,1943
17671,0,2,830.63,5,3,3,11,1946
16430,16,6,817.09,4,4,3,11,1966
15180,2,3,816.9300000000001,5,3,3,11,1967
12915,7,3,811.1,5,3,3,11,1975
16155,16,5,796.9,4,4,3,11,1992
13140,1,3,790.71,5,3,3,11,2000
16387,30,4,788.1,4,4,3,11,2005
13155,3,3,778.42,5,3,3,11,2017
16049,10,3,777.34,5,3,3,11,2018
15574,7,3,774.84,5,3,3,11,2021
14820,15,5,767.47,4,4,3,11,2039
14947,23,4,758.97,4,4,3,11,2051
13108,7,2,748.46,5,3,3,11,2069
16593,25,5,741.11,4,4,3,11,2084
15070,7,3,737.0500000000001,5,3,3,11,2093
15266,14,4,732.91,4,4,3,11,2099
17756,10,3,728.75,5,3,3,11,2108
17547,10,2,727.85,5,3,3,11,2110
17530,0,3,725.21,5,3,3,11,2113
14696,8,2,688.95,5,3,3,11,2171
16407,24,4,681.97,4,4,3,11,2178
15973,1,3,680.62,5,3,3,11,2181
13029,9,2,679.8,5,3,3,11,2182
17237,10,2,679.44,5,3,3,11,2184
15363,7,2,678.11,5,3,3,11,2191
17349,15,4,674.16,4,4,3,11,2192
16411,4,3,673.24,5,3,3,11,2195
14142,8,2,671.34,5,3,3,11,2196
17080,14,5,669.91,4,4,3,11,2198
14932,0,2,666.13,5,3,3,11,2202
16679,1,3,663.31,5,3,3,11,2208
17081,30,4,660.48,4,4,3,11,2214
14460,31,6,659.16,4,4,3,11,2219
15713,1,3,654.09,5,3,3,11,2229
13873,18,5,649.32,4,4,3,11,2237
14450,14,4,645.19,4,4,3,11,2243
12868,8,3,640.0,5,3,3,11,2257
13435,11,2,637.44,5,3,3,11,2270
16931,4,3,629.4,5,3,3,11,2288
17548,13,3,627.96,5,3,3,11,2295
17951,8,2,627.5400000000001,5,3,3,11,2297
12494,0,3,626.77,5,3,3,11,2298
16781,7,2,623.0,5,3,3,11,2303
18283,17,6,619.37,4,4,3,11,2317
13444,9,2,619.08,5,3,3,11,2318
15996,1,2,617.07,5,3,3,11,2324
13573,14,4,614.27,4,4,3,11,2328
16720,11,2,605.79,5,3,3,11,2350
17869,3,3,599.78,5,3,3,11,2363
15483,20,6,592.56,4,4,3,11,2379
18239,7,2,588.75,5,3,3,11,2389
14729,8,3,586.24,5,3,3,11,2394
15026,10,2,579.89,5,3,3,11,2405
17924,8,2,574.2,5,3,3,11,2415
14170,10,3,570.18,5,3,3,11,2423
18135,27,5,567.71,4,4,3,11,2429
14986,11,2,563.1,5,3,3,11,2437
16306,2,2,560.55,5,3,3,11,2444
12573,16,4,556.87,4,4,3,11,2449
14508,11,3,554.87,5,3,3,11,2452
12797,0,2,552.08,5,3,3,11,2461
14798,16,5,550.5699999999999,4,4,3,11,2464
15350,8,2,547.6,5,3,3,11,2477
16916,7,3,536.04,5,3,3,11,2506
15890,29,5,535.65,4,4,3,11,2507
12734,9,2,529.25,5,3,3,11,2523
15646,7,3,526.97,5,3,3,11,2528
16421,11,3,526.27,5,3,3,11,2530
15028,3,3,521.78,5,3,3,11,2537
17198,0,2,521.66,5,3,3,11,2538
16203,7,3,521.64,5,3,3,11,2539
17591,2,2,519.95,5,3,3,11,2541
12811,13,2,519.05,5,3,3,11,2544
17639,22,5,506.67,4,4,3,11,2568
13094,3,2,505.8,5,3,3,11,2570
13255,8,2,504.95,5,3,3,11,2572
13138,7,2,504.85,5,3,3,11,2573
17358,11,3,500.2,5,3,3,11,2585
17420,8,4,485.6,5,4,2,11,2630
17631,9,4,470.16,5,4,2,11,2658
17707,11,6,456.90000000000003,5,4,2,11,2697
15960,9,4,410.95,5,4,2,11,2839
17812,3,4,405.48,5,4,2,11,2854
13902,267,5,34095.26,1,4,5,10,21
14028,185,3,10396.5,1,4,5,10,108
15413,326,5,6798.72,1,4,5,10,190
13935,231,3,6116.92,1,4,5,10,220
12957,176,5,4689.43,1,4,5,10,312
12737,133,2,3710.5,2,3,5,10,442
16067,197,3,3269.11,1,4,5,10,512
12511,63,1,3084.02,3,2,5,10,552
12469,157,2,3070.54,2,3,5,10,556
13334,171,2,2699.48,2,3,5,10,649
17400,216,3,2525.44,1,4,5,10,705
12625,144,2,2481.06,2,3,5,10,721
15077,129,2,2428.08,2,3,5,10,740
14737,35,1,2389.62,3,2,5,10,750
13371,140,2,2297.66,2,3,5,10,786
13407,213,3,2244.7,1,4,5,10,808
13762,228,4,2165.76,1,4,5,10,852
14634,72,4,2124.46,2,4,4,10,875
15067,48,2,2118.12,3,3,4,10,881
15151,58,2,2085.61,3,3,4,10,892
16105,73,4,2049.23,2,4,4,10,908
13085,314,6,2017.2,1,5,4,10,923
16532,66,2,2007.84,3,3,4,10,926
15791,164,3,1995.65,2,4,4,10,932
16271,92,5,1993.18,2,4,4,10,935
16290,99,4,1957.7,2,4,4,10,952
12385,14,1,1938.4,4,2,4,10,965
18215,72,4,1933.15,2,4,4,10,966
13635,77,3,1928.13,2,4,4,10,969
13253,65,2,1920.71,3,3,4,10,977
18009,177,7,1896.84,1,5,4,10,990
17667,70,4,1895.19,2,4,4,10,992
16341,72,3,1878.92,2,4,4,10,1001
14837,77,5,1810.82,2,4,4,10,1022
16036,59,2,1797.92,3,3,4,10,1030
18214,165,4,1780.34,2,4,4,10,1038
14933,78,4,1770.0,2,4,4,10,1046
15972,91,5,1769.33,2,4,4,10,1047
15057,78,3,1766.46,2,4,4,10,1050
17651,133,6,1758.52,2,4,4,10,1057
17242,91,3,1754.24,2,4,4,10,1060
16771,92,5,1706.99,2,4,4,10,1083
15911,258,8,1700.24,1,5,4,10,1087
12727,77,3,1698.8300000000002,2,4,4,10,1090
12813,136,3,1687.8,2,4,4,10,1096
14653,148,5,1666.41,2,4,4,10,1106
16120,57,2,1658.3700000000001,3,3,4,10,1113
14421,147,4,1656.26,2,4,4,10,1115
13330,90,3,1655.17,2,4,4,10,1117
12701,164,4,1648.7,2,4,4,10,1123
13397,72,5,1647.74,2,4,4,10,1125
13192,170,4,1646.64,2,4,4,10,1127
13503,114,5,1642.39,2,4,4,10,1128
16555,140,4,1629.79,2,4,4,10,1135
13692,43,2,1626.0800000000002,3,3,4,10,1138
16860,87,3,1610.62,2,4,4,10,1148
15607,178,8,1604.21,1,5,4,10,1153
14195,74,4,1603.6,2,4,4,10,1154
12937,98,5,1593.34,2,4,4,10,1160
16057,154,3,1591.73,2,4,4,10,1162
17679,156,5,1585.5,2,4,4,10,1166
12424,57,2,1579.07,3,3,4,10,1171
14235,133,4,1573.1299999999999,2,4,4,10,1177
15985,71,5,1572.8600000000001,2,4,4,10,1180
16012,36,2,1563.3,3,3,4,10,1186
13783,122,4,1542.09,2,4,4,10,1200
15798,127,3,1535.37,2,4,4,10,1205
12916,77,3,1534.78,2,4,4,10,1206
14695,154,3,1534.22,2,4,4,10,1207
16529,112,3,1531.55,2,4,4,10,1210
14967,76,5,1518.81,2,4,4,10,1218
15803,80,3,1513.84,2,4,4,10,1221
17610,175,5,1511.94,2,4,4,10,1222
12598,98,3,1511.01,2,4,4,10,1225
13874,139,6,1508.7,2,4,4,10,1227
14408,106,4,1503.2400000000002,2,4,4,10,1231
14256,126,3,1491.73,2,4,4,10,1240
17147,87,5,1485.36,2,4,4,10,1244
12582,57,2,1469.04,3,3,4,10,1254
13110,72,5,1468.8,2,4,4,10,1256
15563,149,3,1459.02,2,4,4,10,1264
15876,44,2,1449.1399999999999,3,3,4,10,1269
17534,86,4,1445.47,2,4,4,10,1270
14233,100,3,1441.55,2,4,4,10,1273
14309,48,2,1428.28,3,3,4,10,1286
16854,52,2,1408.96,3,3,4,10,1296
14909,72,3,1404.68,2,4,4,10,1302
12765,107,6,1404.58,2,4,4,10,1303
13813,162,4,1398.61,2,4,4,10,1311
13647,129,4,1393.56,2,4,4,10,1317
16755,102,4,1389.25,2,4,4,10,1320
13074,146,4,1378.74,2,4,4,10,1329
14285,148,4,1374.41,2,4,4,10,1335
18242,80,4,1372.72,2,4,4,10,1336
13477,90,5,1364.59,2,4,4,10,1346
17728,39,2,1362.75,3,3,4,10,1348
16281,58,2,1361.96,3,3,4,10,1350
15865,48,2,1346.29,3,3,4,10,1369
12516,65,2,1336.56,3,3,4,10,1373
14899,30,1,1331.38,4,2,4,10,1376
14628,77,3,1326.04,2,4,4,10,1380
17666,112,3,1319.6399999999999,2,4,4,10,1390
12840,72,3,1315.2,2,4,4,10,1392
13855,135,4,1310.3400000000001,2,4,4,10,1398
15272,85,4,1309.01,2,4,4,10,1399
16894,137,3,1306.96,2,4,4,10,1401
17348,72,4,1285.69,2,4,4,10,1421
13916,98,4,1275.81,2,4,4,10,1428
14490,41,2,1273.47,3,3,4,10,1429
13443,83,6,1273.16,2,4,4,10,1430
17478,43,2,1272.8,3,3,4,10,1431
17582,81,4,1271.68,2,4,4,10,1432
13196,78,3,1271.06,2,4,4,10,1433
13239,72,4,1265.1299999999999,2,4,4,10,1441
17046,79,4,1264.05,2,4,4,10,1444
13709,81,5,1263.7,2,4,4,10,1445
17222,112,5,1250.8600000000001,2,4,4,10,1458
12666,29,1,1248.42,4,2,4,10,1460
16174,126,4,1237.2,2,4,4,10,1469
14006,163,4,1234.48,2,4,4,10,1471
13201,137,4,1233.06,2,4,4,10,1472
15764,69,2,1223.1100000000001,3,3,4,10,1483
15861,91,4,1222.28,2,4,4,10,1484
14430,146,3,1220.9,2,4,4,10,1487
14621,146,4,1212.21,2,4,4,10,1494
18171,105,4,1206.0,2,4,4,10,1499
15990,129,5,1205.64,2,4,4,10,1500
16501,18,1,1191.23,4,2,4,10,1515
18060,43,2,1185.46,3,3,4,10,1523
15259,147,4,1182.3799999999999,2,4,4,10,1527
17021,77,6,1182.22,2,4,4,10,1528
13797,71,3,1179.45,2,4,4,10,1531
14370,85,6,1175.78,2,4,4,10,1534
16434,81,5,1161.89,2,4,4,10,1543
15101,150,4,1160.41,2,4,4,10,1545
14400,43,2,1157.77,3,3,4,10,1549
17048,72,4,1146.33,2,4,4,10,1556
13800,65,2,1121.24,3,3,4,10,1586
17642,64,3,1112.2,3,3,4,10,1592
16369,71,4,1111.15,2,4,4,10,1594
12803,28,1,1092.81,4,2,4,10,1605
17002,78,4,1077.82,2,4,4,10,1618
17366,67,2,1077.24,3,3,4,10,1619
13760,39,3,1076.85,3,3,4,10,1621
13299,58,2,1076.2,3,3,4,10,1622
16777,48,3,1069.56,3,3,4,10,1629
13803,66,2,1061.84,3,3,4,10,1638
13613,87,5,1039.8500000000001,2,4,4,10,1659
14847,42,2,1039.55,3,3,4,10,1660
17438,79,4,1034.32,2,4,4,10,1666
17454,97,6,1030.41,2,4,4,10,1670
15887,41,3,1027.15,3,3,4,10,1673
15003,108,6,1027.03,2,4,4,10,1674
16568,62,2,1020.9000000000001,3,3,4,10,1681
14480,37,3,1020.47,3,3,4,10,1682
18106,111,5,1019.16,2,4,4,10,1684
13333,46,3,1015.74,3,3,4,10,1690
14276,42,4,982.94,3,4,3,10,1728
17695,29,3,980.7,4,3,3,10,1732
17268,80,7,970.25,2,5,3,10,1749
16471,28,3,966.03,4,3,3,10,1755
15084,14,2,965.2,4,3,3,10,1756
18193,15,2,963.59,4,3,3,10,1758
14553,46,4,959.33,3,4,3,10,1765
12778,31,3,953.45,4,3,3,10,1772
12767,10,1,949.82,5,2,3,10,1775
12874,20,2,948.42,4,3,3,10,1777
16889,32,3,947.98,4,3,3,10,1779
17544,25,3,944.82,4,3,3,10,1784
18149,39,4,941.88,3,4,3,10,1787
13539,55,4,938.02,3,4,3,10,1789
15792,34,2,933.84,4,3,3,10,1795
17862,20,3,923.99,4,3,3,10,1806
15579,18,3,923.03,4,3,3,10,1808
17363,30,3,920.46,4,3,3,10,1812
14379,28,2,917.06,4,3,3,10,1819
12553,20,2,916.47,4,3,3,10,1820
18241,50,4,913.9,3,4,3,10,1823
13300,23,2,913.62,4,3,3,10,1825
18062,21,3,912.15,4,3,3,10,1830
14754,60,4,909.88,3,4,3,10,1832
16774,58,4,905.96,3,4,3,10,1836
14414,9,1,902.35,5,2,3,10,1839
13249,36,6,897.52,3,4,3,10,1845
17990,15,3,896.77,4,3,3,10,1847
13996,21,2,895.7600000000001,4,3,3,10,1849
13278,34,3,893.12,4,3,3,10,1851
14065,24,3,891.02,4,3,3,10,1854
12591,25,2,886.1,4,3,3,10,1858
16228,20,3,885.71,4,3,3,10,1860
17101,29,3,885.32,4,3,3,10,1862
13782,88,7,877.22,2,5,3,10,1876
13900,24,3,869.64,4,3,3,10,1886
14198,35,5,868.33,3,4,3,10,1888
17167,14,3,867.11,4,3,3,10,1890
14206,23,2,856.85,4,3,3,10,1899
15992,31,2,854.61,4,3,3,10,1903
13945,29,2,854.15,4,3,3,10,1905
12399,20,3,853.65,4,3,3,10,1906
14686,49,5,852.53,3,4,3,10,1909
14202,16,3,847.76,4,3,3,10,1916
12693,31,3,847.11,4,3,3,10,1917
13970,21,2,846.55,4,3,3,10,1919
14922,28,2,843.74,4,3,3,10,1922
16511,32,3,842.16,4,3,3,10,1925
16099,52,4,841.3,3,4,3,10,1926
15471,15,2,837.53,4,3,3,10,1931
17382,70,7,836.88,2,5,3,10,1933
17429,31,2,832.54,4,3,3,10,1941
15617,31,3,828.5500000000001,4,3,3,10,1949
17003,37,4,828.21,3,4,3,10,1950
12576,27,3,826.89,4,3,3,10,1952
15133,17,2,824.48,4,3,3,10,1955
18181,35,4,821.49,3,4,3,10,1960
17683,20,3,819.01,4,3,3,10,1962
12393,17,2,816.85,4,3,3,10,1968
15269,15,2,816.56,4,3,3,10,1970
16809,67,4,812.74,3,4,3,10,1974
15912,71,7,810.08,2,5,3,10,1976
17239,22,3,806.9499999999999,4,3,3,10,1978
13223,58,4,805.9200000000001,3,4,3,10,1979
15197,29,3,797.9,4,3,3,10,1990
17179,17,3,795.47,4,3,3,10,1994
13770,57,4,785.37,3,4,3,10,2007
17609,37,6,782.12,3,4,3,10,2013
16861,25,3,772.83,4,3,3,10,2026
17545,25,3,767.54,4,3,3,10,2038
12670,20,2,764.24,4,3,3,10,2043
12423,22,2,763.08,4,3,3,10,2044
16262,13,1,755.15,5,2,3,10,2059
13370,6,1,754.87,5,2,3,10,2060
13856,98,8,753.53,2,5,3,10,2062
13049,24,2,751.5600000000001,4,3,3,10,2064
16972,17,2,749.0,4,3,3,10,2068
13614,28,2,747.28,4,3,3,10,2071
14942,36,4,746.56,3,4,3,10,2072
