Customer ID,Recency,Frequency,Monetary,Customer_Segment,Average_Order_Value
15422.0,15,5,1522.27,VIP / Champions,304.454
15423.0,217,2,223.39,At Risk,111.695
15424.0,99,1,214.44,Lost / Hibernating,214.44
15425.0,36,4,1941.1200000000001,Loyal Customers,485.28000000000003
15426.0,5,5,1134.85,VIP / Champions,226.96999999999997
15428.0,23,3,668.97,Loyal Customers,222.99
15430.0,103,2,954.75,Potential Loyalists,477.375
15431.0,138,1,153.24,Lost / Hibernating,153.24
15432.0,177,1,149.57,Lost / Hibernating,149.57
15434.0,10,6,1525.5800000000002,VIP / Champions,254.26333333333335
15437.0,276,1,193.29000000000002,Lost / Hibernating,193.29000000000002
15439.0,40,4,1269.05,Loyal Customers,317.2625
15441.0,32,3,1254.21,Loyal Customers,418.07
15443.0,110,7,1900.64,Loyal Customers,271.52000000000004
15445.0,226,1,171.0,Lost / Hibernating,171.0
15446.0,12,3,399.75,Loyal Customers,133.25
15447.0,163,4,337.71000000000004,Potential Loyalists,84.42750000000001
15448.0,310,1,294.17,Lost / Hibernating,294.17
15451.0,70,2,226.86,Potential Loyalists,113.43
15452.0,26,3,1256.63,Loyal Customers,418.8766666666667
15454.0,254,1,126.89,Lost / Hibernating,126.89
15455.0,233,1,38.25,Lost / Hibernating,38.25
15456.0,39,7,1656.93,Loyal Customers,236.70428571428573
15458.0,38,1,208.79999999999998,At Risk,208.79999999999998
15459.0,53,2,202.82999999999998,Potential Loyalists,101.41499999999999
15461.0,96,2,429.7,Potential Loyalists,214.85
15462.0,81,1,502.45,At Risk,502.45
15465.0,5,15,5281.53,VIP / Champions,352.102
15466.0,25,3,1225.93,Loyal Customers,408.6433333333334
15468.0,28,1,962.97,Potential Loyalists,962.97
15469.0,74,1,335.7,At Risk,335.7
15470.0,211,1,63.419999999999995,Lost / Hibernating,63.419999999999995
15471.0,16,2,837.53,Loyal Customers,418.765
15473.0,80,1,274.8,At Risk,274.8
15474.0,231,1,150.35,Lost / Hibernating,150.35
15476.0,16,4,2209.98,VIP / Champions,552.495
15477.0,285,1,368.4,Lost / Hibernating,368.4
15478.0,211,1,583.56,At Risk,583.56
15479.0,369,1,147.4,Lost / Hibernating,147.4
15480.0,101,4,5373.5,Loyal Customers,1343.375
15481.0,37,1,1993.34,Potential Loyalists,1993.34
15482.0,22,7,3537.6,VIP / Champions,505.37142857142857
15483.0,21,6,592.56,Loyal Customers,98.75999999999999
15484.0,176,2,1061.69,Potential Loyalists,530.845
15485.0,9,5,3186.01,VIP / Champions,637.202
15486.0,163,1,102.0,Lost / Hibernating,102.0
15487.0,315,1,231.32,Lost / Hibernating,231.32
15488.0,92,4,340.6,Potential Loyalists,85.15
15489.0,36,5,1285.3300000000002,Loyal Customers,257.06600000000003
15490.0,66,1,210.85,At Risk,210.85
15493.0,25,4,2168.27,VIP / Champions,542.0675
15494.0,114,3,2422.02,Loyal Customers,807.34
15495.0,15,1,246.5,Potential Loyalists,246.5
15496.0,267,1,146.14000000000001,Lost / Hibernating,146.14000000000001
15497.0,18,7,7395.19,VIP / Champions,1056.4557142857143
15498.0,2,19,12633.18,VIP / Champions,664.9042105263158
15499.0,359,1,158.65,Lost / Hibernating,158.65
15501.0,40,2,399.95,Potential Loyalists,199.975
15502.0,4,5,3548.34,VIP / Champions,709.668
15503.0,362,1,116.26,Lost / Hibernating,116.26
15504.0,156,3,349.87,Potential Loyalists,116.62333333333333
15506.0,17,3,1058.25,Loyal Customers,352.75
15509.0,16,1,152.41,At Risk,152.41
15512.0,26,2,210.58,Potential Loyalists,105.29
15513.0,1,18,12992.33,VIP / Champions,721.7961111111111
15514.0,15,7,2368.34,VIP / Champions,338.3342857142857
15515.0,23,1,171.81,At Risk,171.81
15518.0,15,7,2268.44,VIP / Champions,324.0628571428571
15519.0,19,2,344.61,Potential Loyalists,172.305
15521.0,36,8,4098.04,VIP / Champions,512.255
15523.0,24,15,16847.18,VIP / Champions,1123.1453333333334
15524.0,242,1,151.4,Lost / Hibernating,151.4
15525.0,9,2,430.78,Loyal Customers,215.39
15527.0,30,15,3126.36,VIP / Champions,208.424
15529.0,2,2,1116.72,Loyal Customers,558.36
15530.0,148,1,311.37,At Risk,311.37
15532.0,12,6,2174.12,VIP / Champions,362.3533333333333
15534.0,361,1,162.25,Lost / Hibernating,162.25
15535.0,40,2,541.47,Potential Loyalists,270.735
15536.0,45,1,259.09,At Risk,259.09
15538.0,173,6,3358.3999999999996,Loyal Customers,559.7333333333332
15540.0,11,1,247.38,Potential Loyalists,247.38
15542.0,148,3,855.71,Potential Loyalists,285.2366666666667
15543.0,95,1,114.4,Lost / Hibernating,114.4
15544.0,8,12,4615.72,VIP / Champions,384.6433333333334
15545.0,7,1,135.32999999999998,Potential Loyalists,135.32999999999998
15546.0,242,2,1079.1000000000001,Potential Loyalists,539.5500000000001
15547.0,12,12,5146.45,VIP / Champions,428.87083333333334
15548.0,231,1,158.09,Lost / Hibernating,158.09
15549.0,57,5,652.7,Loyal Customers,130.54000000000002
15550.0,14,8,1635.42,VIP / Champions,204.4275
15551.0,30,6,1243.75,VIP / Champions,207.29166666666666
15552.0,259,1,162.4,Lost / Hibernating,162.4
15555.0,1,22,7267.83,VIP / Champions,330.3559090909091
15558.0,275,1,202.68,Lost / Hibernating,202.68
15559.0,204,1,1109.4,At Risk,1109.4
15560.0,33,2,153.52,Potential Loyalists,76.76
15561.0,19,4,1133.8,Loyal Customers,283.45
15562.0,60,2,536.88,Potential Loyalists,268.44
15563.0,150,3,1459.02,Potential Loyalists,486.34
15564.0,99,2,70.74000000000001,At Risk,35.370000000000005
15566.0,28,2,227.87,Potential Loyalists,113.935
15569.0,26,5,2207.74,VIP / Champions,441.54799999999994
15570.0,5,14,5105.32,VIP / Champions,364.6657142857143
15571.0,22,10,3241.92,VIP / Champions,324.192
15572.0,16,3,1431.78,Loyal Customers,477.26
15573.0,254,3,597.23,Potential Loyalists,199.07666666666668
15574.0,8,3,774.84,Loyal Customers,258.28000000000003
15575.0,255,1,30.1,Lost / Hibernating,30.1
15577.0,359,2,137.15,At Risk,68.575
15579.0,19,3,923.03,Loyal Customers,307.6766666666667
15580.0,12,8,1375.39,VIP / Champions,171.92375
15581.0,2,26,4076.9700000000003,VIP / Champions,156.80653846153848
15583.0,12,1,95.96,Potential Loyalists,95.96
15584.0,35,2,547.34,Loyal Customers,273.67
15586.0,228,3,1139.1,Potential Loyalists,379.7
15587.0,28,3,608.4000000000001,Loyal Customers,202.80000000000004
15588.0,313,1,579.6,At Risk,579.6
15590.0,18,5,1496.6,Loyal Customers,299.32
15591.0,218,3,217.9,At Risk,72.63333333333334
15595.0,123,1,357.6,At Risk,357.6
15596.0,1,5,1723.45,VIP / Champions,344.69
15597.0,211,1,238.8,Lost / Hibernating,238.8
15598.0,63,1,307.34,At Risk,307.34
15599.0,81,1,488.32,At Risk,488.32
15600.0,64,4,1199.31,Loyal Customers,299.8275
15601.0,8,17,8183.56,VIP / Champions,481.3858823529412
15602.0,4,8,1932.64,VIP / Champions,241.58
15603.0,284,1,40.0,Lost / Hibernating,40.0
15605.0,9,5,738.57,Loyal Customers,147.714
15606.0,26,8,2310.83,VIP / Champions,288.85375
15607.0,179,8,1604.21,Loyal Customers,200.52625
15608.0,51,1,692.3,Potential Loyalists,692.3
15611.0,19,13,1405.83,VIP / Champions,108.14076923076922
15613.0,246,1,433.71999999999997,Lost / Hibernating,433.71999999999997
15614.0,73,4,3147.36,Loyal Customers,786.84
15615.0,26,24,10974.23,VIP / Champions,457.2595833333333
15616.0,74,1,317.11,At Risk,317.11
15617.0,32,3,828.5500000000001,Loyal Customers,276.18333333333334
15620.0,45,1,389.18,At Risk,389.18
15622.0,63,8,4143.05,VIP / Champions,517.88125
15623.0,29,7,2136.02,VIP / Champions,305.1457142857143
15625.0,12,5,1702.1399999999999,VIP / Champions,340.428
15626.0,57,1,391.72,At Risk,391.72
15627.0,93,2,566.9,Potential Loyalists,283.45
15628.0,2,9,2782.02,VIP / Champions,309.11333333333334
15629.0,86,4,2240.9,Loyal Customers,560.225
15630.0,280,1,295.05,Lost / Hibernating,295.05
15631.0,278,1,596.67,At Risk,596.67
15633.0,145,13,4335.96,Loyal Customers,333.5353846153846
15634.0,19,1,311.1,Potential Loyalists,311.1
15635.0,31,1,100.35,At Risk,100.35
15636.0,73,2,719.82,Potential Loyalists,359.91
15637.0,49,4,574.23,Loyal Customers,143.5575
15638.0,14,6,2265.2,VIP / Champions,377.5333333333333
15639.0,87,2,639.76,Potential Loyalists,319.88
15640.0,8,15,11411.92,VIP / Champions,760.7946666666667
15641.0,32,8,3458.35,VIP / Champions,432.29375
15642.0,365,1,105.78000000000002,Lost / Hibernating,105.78000000000002
15645.0,50,2,443.16,Potential Loyalists,221.58
15646.0,8,3,526.97,Loyal Customers,175.65666666666667
15647.0,51,1,169.0,At Risk,169.0
15649.0,3,3,1354.35,Loyal Customers,451.45
15650.0,157,2,553.88,Potential Loyalists,276.94
15651.0,56,2,612.76,Potential Loyalists,306.38
15652.0,23,4,1068.2,Loyal Customers,267.05
15658.0,8,4,1399.3700000000001,VIP / Champions,349.84250000000003
15659.0,22,2,226.04,Potential Loyalists,113.02
15660.0,1,7,1212.13,VIP / Champions,173.1614285714286
15661.0,15,6,906.15,VIP / Champions,151.025
15662.0,297,2,283.73,At Risk,141.865
15664.0,85,3,867.6,Potential Loyalists,289.2
15665.0,47,3,1764.86,Loyal Customers,588.2866666666666
15666.0,108,2,632.9399999999999,Potential Loyalists,316.46999999999997
15670.0,192,1,152.15,Lost / Hibernating,152.15
15672.0,361,1,45.300000000000004,Lost / Hibernating,45.300000000000004
15673.0,87,5,3478.09,Loyal Customers,695.618
15674.0,53,8,4501.63,VIP / Champions,562.70375
15675.0,40,1,218.35,At Risk,218.35
15677.0,57,2,648.4,Potential Loyalists,324.2
15678.0,31,2,1473.24,Loyal Customers,736.62
15680.0,2,8,3173.9,VIP / Champions,396.7375
15681.0,15,9,1563.54,VIP / Champions,173.72666666666666
15682.0,235,2,318.24,At Risk,159.12
15683.0,109,1,330.79,At Risk,330.79
15684.0,183,3,173.95,At Risk,57.98333333333333
15685.0,86,1,55.980000000000004,Lost / Hibernating,55.980000000000004
15686.0,56,1,90.0,At Risk,90.0
15688.0,54,1,190.57,At Risk,190.57
15689.0,253,1,266.93,Lost / Hibernating,266.93
15691.0,30,3,434.5,Potential Loyalists,144.83333333333334
15693.0,295,1,37.5,Lost / Hibernating,37.5
15694.0,1,12,4331.41,VIP / Champions,360.9508333333333
15695.0,233,2,721.06,Potential Loyalists,360.53
15696.0,59,5,1170.1100000000001,Loyal Customers,234.02200000000002
15697.0,325,1,246.75,Lost / Hibernating,246.75
15698.0,260,1,46.2,Lost / Hibernating,46.2
15702.0,112,2,140.39000000000001,At Risk,70.19500000000001
15704.0,138,2,1441.04,Potential Loyalists,720.52
15708.0,5,3,969.19,Loyal Customers,323.06333333333333
15709.0,225,1,194.6,Lost / Hibernating,194.6
15710.0,53,1,898.87,Potential Loyalists,898.87
15711.0,192,2,420.25,At Risk,210.125
15712.0,15,7,2400.05,VIP / Champions,342.86428571428576
15713.0,2,3,654.09,Loyal Customers,218.03
15714.0,89,3,453.93,Potential Loyalists,151.31
15715.0,191,5,658.02,Potential Loyalists,131.60399999999998
15716.0,5,8,1913.55,VIP / Champions,239.19375
15717.0,57,4,456.70000000000005,Potential Loyalists,114.17500000000001
15718.0,176,1,293.79,At Risk,293.79
15719.0,17,18,5165.9,VIP / Champions,286.9944444444444
15720.0,186,1,140.49,Lost / Hibernating,140.49
15722.0,81,6,3022.79,Loyal Customers,503.79833333333335
15723.0,47,3,740.0,Potential Loyalists,246.66666666666666
15724.0,36,1,92.6,At Risk,92.6
15726.0,26,1,321.91,Potential Loyalists,321.91
15727.0,23,8,4212.65,VIP / Champions,526.58125
15728.0,15,2,544.6,Loyal Customers,272.3
15729.0,36,2,107.55000000000001,Potential Loyalists,53.775000000000006
15730.0,17,2,605.7,Loyal Customers,302.85
15731.0,189,1,125.3,Lost / Hibernating,125.3
15732.0,8,9,1387.95,VIP / Champions,154.21666666666667
15734.0,72,2,923.85,Potential Loyalists,461.925
15735.0,57,1,327.68,At Risk,327.68
15736.0,71,2,1767.12,Loyal Customers,883.56
15738.0,8,26,8560.550000000001,VIP / Champions,329.2519230769231
15741.0,94,2,208.62,At Risk,104.31
15742.0,255,1,156.87,Lost / Hibernating,156.87
15747.0,11,6,1553.17,VIP / Champions,258.8616666666667
15748.0,85,2,465.45000000000005,Potential Loyalists,232.72500000000002
15750.0,2,12,4330.461,VIP / Champions,360.87175
15751.0,96,11,1380.44,Loyal Customers,125.49454545454546
15752.0,8,3,1557.96,Loyal Customers,519.32
15754.0,129,6,2579.04,Loyal Customers,429.84
15755.0,15,11,3628.87,VIP / Champions,329.8972727272727
15757.0,22,4,2225.94,VIP / Champions,556.485
15759.0,147,4,577.8900000000001,Potential Loyalists,144.47250000000003
15760.0,266,2,13916.34,Potential Loyalists,6958.17
15761.0,78,1,143.05,Lost / Hibernating,143.05
15764.0,70,2,1223.1100000000001,Loyal Customers,611.5550000000001
15765.0,302,1,370.63,Lost / Hibernating,370.63
15766.0,92,2,516.0,Potential Loyalists,258.0
15768.0,112,31,14687.06,Loyal Customers,473.77612903225804
15769.0,7,21,32451.6,VIP / Champions,1545.3142857142857
15770.0,248,1,321.45,Lost / Hibernating,321.45
15771.0,240,3,1006.54,Potential Loyalists,335.5133333333333
15772.0,54,1,280.88,At Risk,280.88
15773.0,45,1,138.84,At Risk,138.84
15774.0,54,5,1017.54,Loyal Customers,203.50799999999998
15775.0,267,1,45.6,Lost / Hibernating,45.6
15777.0,32,3,715.5,Loyal Customers,238.5
15778.0,67,1,307.95,At Risk,307.95
15779.0,99,2,124.08000000000001,At Risk,62.040000000000006
15782.0,66,1,1399.36,Potential Loyalists,1399.36
15784.0,103,2,848.3299999999999,Potential Loyalists,424.16499999999996
15785.0,15,11,3640.96,VIP / Champions,330.99636363636364
15786.0,53,2,3582.62,Loyal Customers,1791.31
15788.0,144,1,221.82999999999998,Lost / Hibernating,221.82999999999998
15789.0,67,5,1610.71,Loyal Customers,322.142
15791.0,165,3,1995.65,Potential Loyalists,665.2166666666667
15792.0,35,2,933.84,Loyal Customers,466.92
15793.0,14,5,1433.96,VIP / Champions,286.79200000000003
15794.0,372,2,777.0,Potential Loyalists,388.5
15795.0,66,7,1369.8600000000001,Loyal Customers,195.69428571428574
15796.0,10,9,2463.02,VIP / Champions,273.6688888888889
15797.0,217,2,613.6800000000001,Potential Loyalists,306.84000000000003
15798.0,128,3,1535.37,Potential Loyalists,511.78999999999996
15799.0,54,1,537.1999999999999,Potential Loyalists,537.1999999999999
15800.0,89,5,530.18,Potential Loyalists,106.03599999999999
15803.0,81,3,1513.84,Potential Loyalists,504.6133333333333
15805.0,21,13,4660.75,VIP / Champions,358.5192307692308
15807.0,44,2,913.62,Potential Loyalists,456.81
15808.0,5,18,14482.03,VIP / Champions,804.5572222222222
15809.0,95,2,758.67,Potential Loyalists,379.335
15810.0,22,4,1607.06,Loyal Customers,401.765
15811.0,1,2,1557.38,Loyal Customers,778.69
15812.0,71,7,3400.33,VIP / Champions,485.76142857142855
15814.0,29,2,689.11,Loyal Customers,344.555
15816.0,178,2,144.14999999999998,At Risk,72.07499999999999
15817.0,56,3,2766.4,Loyal Customers,922.1333333333333
15818.0,224,1,340.5,Lost / Hibernating,340.5
15819.0,67,6,2029.34,Loyal Customers,338.2233333333333
15822.0,129,4,954.59,Potential Loyalists,238.6475
15823.0,8,3,3882.17,VIP / Champions,1294.0566666666666
15824.0,89,2,890.94,Potential Loyalists,445.47
15826.0,204,1,943.97,At Risk,943.97
15827.0,8,16,1957.98,VIP / Champions,122.37375
15828.0,11,1,1108.82,Loyal Customers,1108.82
15833.0,373,1,80.4,Lost / Hibernating,80.4
15834.0,12,3,1539.24,Loyal Customers,513.08
15837.0,121,1,385.03000000000003,At Risk,385.03000000000003
15838.0,3,16,40519.92,VIP / Champions,2532.495
15841.0,22,5,1518.35,Loyal Customers,303.66999999999996
15842.0,29,2,548.8,Loyal Customers,274.4
15845.0,172,3,714.51,Potential Loyalists,238.17
15846.0,21,1,107.01,At Risk,107.01
15847.0,64,3,433.3,Potential Loyalists,144.43333333333334
15848.0,257,1,137.99,Lost / Hibernating,137.99
15850.0,12,4,771.87,Loyal Customers,192.9675
15851.0,162,1,109.73,Lost / Hibernating,109.73
15852.0,162,1,96.55,Lost / Hibernating,96.55
15854.0,12,9,2609.16,VIP / Champions,289.90666666666664
15855.0,112,1,340.48,At Risk,340.48
15856.0,1,26,17703.63,VIP / Champions,680.9088461538462
15857.0,66,1,273.48,At Risk,273.48
15858.0,3,9,2508.77,VIP / Champions,278.7522222222222
15859.0,68,1,438.46,At Risk,438.46
15860.0,4,10,1498.8,VIP / Champions,149.88
15861.0,92,4,1222.28,Loyal Customers,305.57
15862.0,9,10,2033.64,VIP / Champions,203.364
15863.0,253,3,286.26,At Risk,95.42
15864.0,17,1,244.44000000000003,At Risk,244.44000000000003
15865.0,49,2,1346.29,Loyal Customers,673.145
15867.0,5,17,5224.81,VIP / Champions,307.3417647058824
15868.0,219,1,94.53,Lost / Hibernating,94.53
15869.0,262,1,171.47,Lost / Hibernating,171.47
15870.0,32,3,506.02,Loyal Customers,168.67333333333332
15871.0,73,1,33.099999999999994,Lost / Hibernating,33.099999999999994
15872.0,14,2,413.0,Loyal Customers,206.5
15873.0,135,4,313.91999999999996,Potential Loyalists,78.47999999999999
15874.0,23,14,6878.88,VIP / Champions,491.34857142857146
15875.0,282,1,108.52,Lost / Hibernating,108.52
15876.0,45,2,1449.1399999999999,Loyal Customers,724.5699999999999
15878.0,197,2,330.77,At Risk,165.385
15879.0,40,4,1137.8,Loyal Customers,284.45
15880.0,5,1,329.03000000000003,Potential Loyalists,329.03000000000003
15882.0,4,6,979.62,VIP / Champions,163.27
15884.0,68,2,244.60000000000002,Potential Loyalists,122.30000000000001
15885.0,19,12,1572.47,VIP / Champions,131.03916666666666
15886.0,52,3,871.78,Potential Loyalists,290.5933333333333
15887.0,42,3,1027.15,Loyal Customers,342.3833333333334
15888.0,36,2,260.85,Potential Loyalists,130.425
15889.0,5,7,1279.6,VIP / Champions,182.79999999999998
15890.0,30,5,535.65,Loyal Customers,107.13
15892.0,305,1,128.2,Lost / Hibernating,128.2
15893.0,117,1,305.28000000000003,At Risk,305.28000000000003
15894.0,5,1,151.44,Potential Loyalists,151.44
15898.0,3,22,4129.26,VIP / Champions,187.6936363636364
15899.0,4,1,56.25,Potential Loyalists,56.25
15900.0,49,3,549.29,Potential Loyalists,183.09666666666666
15901.0,87,4,335.99,Potential Loyalists,83.9975
15902.0,16,1,145.01,At Risk,145.01
15903.0,14,5,3813.0800000000004,VIP / Champions,762.6160000000001
15905.0,179,1,114.69,Lost / Hibernating,114.69
15906.0,10,3,962.5,Loyal Customers,320.8333333333333
15908.0,126,2,758.62,Potential Loyalists,379.31
15910.0,36,7,1432.29,VIP / Champions,204.61285714285714
15911.0,259,8,1700.24,Loyal Customers,212.53
15912.0,72,7,810.08,Loyal Customers,115.72571428571429
15913.0,170,1,6.300000000000001,Lost / Hibernating,6.300000000000001
15914.0,14,2,205.99,Potential Loyalists,102.995
15915.0,37,1,364.45,At Risk,364.45
15916.0,2,7,1874.83,VIP / Champions,267.8328571428571
15917.0,242,4,407.07,Potential Loyalists,101.7675
15918.0,267,1,248.65,Lost / Hibernating,248.65
15919.0,4,1,214.07999999999998,Potential Loyalists,214.07999999999998
15920.0,60,5,401.64,Potential Loyalists,80.328
15921.0,32,3,452.23,Potential Loyalists,150.74333333333334
15922.0,9,1,369.5,Potential Loyalists,369.5
15923.0,8,1,127.08,Potential Loyalists,127.08
15924.0,367,1,102.82,Lost / Hibernating,102.82
15926.0,178,1,134.44,Lost / Hibernating,134.44
15927.0,283,1,106.54,Lost / Hibernating,106.54
15928.0,292,1,293.53,Lost / Hibernating,293.53
15929.0,280,1,594.0,At Risk,594.0
15931.0,64,1,239.9,At Risk,239.9
15934.0,53,2,2190.66,Loyal Customers,1095.33
15936.0,15,2,282.79,Loyal Customers,141.395
15938.0,92,4,330.23,Potential Loyalists,82.5575
15939.0,10,1,2945.38,Loyal Customers,2945.38
15941.0,273,1,405.0,Lost / Hibernating,405.0
15943.0,285,2,271.28999999999996,At Risk,135.64499999999998
15944.0,29,3,1839.1399999999999,Loyal Customers,613.0466666666666
15945.0,1,4,646.27,Loyal Customers,161.5675
15946.0,138,3,2304.18,Loyal Customers,768.06
15948.0,60,1,553.85,Potential Loyalists,553.85
15950.0,11,6,5376.2,VIP / Champions,896.0333333333333
15951.0,17,1,304.95,Potential Loyalists,304.95
15953.0,5,11,1990.8,VIP / Champions,180.98181818181817
15954.0,225,1,190.75,Lost / Hibernating,190.75
15955.0,8,9,4242.1,VIP / Champions,471.3444444444445
15956.0,187,2,617.6,Potential Loyalists,308.8
15957.0,56,2,492.36,Potential Loyalists,246.18
15958.0,39,3,357.77,Potential Loyalists,119.25666666666666
15959.0,318,3,542.89,Potential Loyalists,180.96333333333334
15960.0,10,4,410.95,Loyal Customers,102.7375
15961.0,15,1,451.28999999999996,Potential Loyalists,451.28999999999996
15962.0,85,1,289.48,At Risk,289.48
15964.0,299,1,269.21000000000004,At Risk,269.21000000000004
15965.0,3,10,2119.26,VIP / Champions,211.92600000000002
15966.0,86,1,426.53000000000003,At Risk,426.53000000000003
15967.0,15,10,2568.32,VIP / Champions,256.832
15968.0,24,1,404.55,Potential Loyalists,404.55
15969.0,61,2,460.95,Potential Loyalists,230.475
15970.0,234,1,703.22,At Risk,703.22
15971.0,21,6,1702.98,VIP / Champions,283.83
15972.0,92,5,1769.33,Loyal Customers,353.866
15973.0,2,3,680.62,Loyal Customers,226.87333333333333
15976.0,46,4,1266.77,Loyal Customers,316.6925
15978.0,68,2,2180.64,Loyal Customers,1090.32
15979.0,238,1,329.22,At Risk,329.22
15980.0,126,4,4144.82,Loyal Customers,1036.205
15981.0,37,13,5954.29,VIP / Champions,458.02230769230766
15982.0,241,1,324.51,At Risk,324.51
15983.0,1,6,2458.9,VIP / Champions,409.81666666666666
15984.0,4,21,5735.09,VIP / Champions,273.0995238095238
15985.0,72,5,1572.8600000000001,Loyal Customers,314.572
15986.0,17,1,186.3,Potential Loyalists,186.3
15987.0,4,2,216.7,Potential Loyalists,108.35
15988.0,187,2,582.11,Potential Loyalists,291.055
15989.0,11,2,368.31,Loyal Customers,184.155
15990.0,130,5,1205.64,Loyal Customers,241.12800000000001
15991.0,170,1,150.55,At Risk,150.55
15992.0,32,2,854.61,Loyal Customers,427.305
15994.0,47,2,761.4100000000001,Potential Loyalists,380.70500000000004
15995.0,50,1,694.54,Potential Loyalists,694.54
15996.0,2,2,617.07,Loyal Customers,308.535
15998.0,29,11,5193.92,VIP / Champions,472.17454545454547
15999.0,371,1,20.4,Lost / Hibernating,20.4
16001.0,17,1,583.39,Potential Loyalists,583.39
16002.0,261,1,169.21,Lost / Hibernating,169.21
16003.0,17,5,2878.46,VIP / Champions,575.692
16004.0,110,5,2146.39,Loyal Customers,429.27799999999996
16005.0,11,6,1786.78,VIP / Champions,297.7966666666667
16006.0,23,1,231.42,Potential Loyalists,231.42
16007.0,19,3,1359.25,Loyal Customers,453.0833333333333
16008.0,18,12,4860.35,VIP / Champions,405.0291666666667
16010.0,12,8,1302.46,VIP / Champions,162.8075
16011.0,2,14,2486.0,VIP / Champions,177.57142857142858
16012.0,37,2,1563.3,Loyal Customers,781.65
16013.0,7,39,20009.84,VIP / Champions,513.0728205128205
16014.0,44,2,453.45,Potential Loyalists,226.725
16016.0,2,4,980.91,Loyal Customers,245.2275
16017.0,53,4,1333.7,Loyal Customers,333.425
16018.0,32,2,289.23,Potential Loyalists,144.615
16019.0,17,18,13542.92,VIP / Champions,752.3844444444444
16021.0,31,2,487.03,Potential Loyalists,243.515
16024.0,47,2,232.96,Potential Loyalists,116.48
16027.0,93,9,1113.74,Loyal Customers,123.74888888888889
16028.0,231,1,82.2,Lost / Hibernating,82.2
16029.0,8,47,41184.3,VIP / Champions,876.2617021276596
16032.0,92,6,1965.72,Loyal Customers,327.62
16033.0,5,8,1985.6299999999999,VIP / Champions,248.20374999999999
16034.0,30,3,473.62,Potential Loyalists,157.87333333333333
16035.0,196,1,217.73,Lost / Hibernating,217.73
16036.0,60,2,1797.92,Loyal Customers,898.96
16037.0,180,2,654.32,Potential Loyalists,327.16
16039.0,59,2,456.4,Potential Loyalists,228.2
16040.0,66,4,1103.35,Loyal Customers,275.8375
16042.0,15,3,1067.85,Loyal Customers,355.95
16043.0,15,4,1082.6000000000001,VIP / Champions,270.65000000000003
16044.0,71,1,340.84000000000003,Potential Loyalists,340.84000000000003
16045.0,52,4,2094.23,Loyal Customers,523.5575
16046.0,198,1,235.78,Lost / Hibernating,235.78
16047.0,318,1,107.14,Lost / Hibernating,107.14
16048.0,9,4,818.7900000000001,Loyal Customers,204.69750000000002
16049.0,11,3,777.34,Loyal Customers,259.11333333333334
16050.0,19,2,162.8,Potential Loyalists,81.4
16051.0,317,1,188.44,Lost / Hibernating,188.44
16053.0,49,4,2122.89,Loyal Customers,530.7225
16054.0,54,3,1327.98,Loyal Customers,442.66
16057.0,155,3,1591.73,Potential Loyalists,530.5766666666667
16058.0,42,1,62.7,At Risk,62.7
16059.0,3,7,1718.66,VIP / Champions,245.52285714285716
16060.0,36,3,541.95,Loyal Customers,180.65
16061.0,67,1,89.65,At Risk,89.65
16062.0,15,4,1709.83,VIP / Champions,427.4575
16064.0,361,1,109.31,Lost / Hibernating,109.31
16065.0,1,8,1992.13,VIP / Champions,249.01625
16067.0,198,3,3269.11,Potential Loyalists,1089.7033333333334
16068.0,229,1,115.73,Lost / Hibernating,115.73
16069.0,53,1,457.7,Potential Loyalists,457.7
16071.0,163,3,750.5600000000001,Potential Loyalists,250.1866666666667
16072.0,64,3,3595.77,Loyal Customers,1198.59
16074.0,26,1,252.5,Potential Loyalists,252.5
16075.0,138,2,736.9300000000001,Potential Loyalists,368.46500000000003
16077.0,261,1,2300.4,Potential Loyalists,2300.4
16078.0,305,1,283.79,At Risk,283.79
16080.0,21,2,385.40000000000003,Potential Loyalists,192.70000000000002
16081.0,2,4,1637.14,VIP / Champions,409.285
16082.0,306,1,106.75,Lost / Hibernating,106.75
16083.0,18,2,1033.8,Loyal Customers,516.9
16085.0,16,7,1359.52,VIP / Champions,194.21714285714285
16086.0,3,6,1743.6,VIP / Champions,290.59999999999997
16087.0,25,5,1739.92,Loyal Customers,347.98400000000004
16088.0,211,2,1437.43,Potential Loyalists,718.715
16089.0,22,2,263.49,Potential Loyalists,131.745
16090.0,260,1,180.56,Lost / Hibernating,180.56
16092.0,140,3,770.08,Potential Loyalists,256.6933333333333
16094.0,11,7,2617.33,VIP / Champions,373.9042857142857
16095.0,92,1,447.05,At Risk,447.05
16096.0,52,3,1264.3500000000001,Loyal Customers,421.45000000000005
16098.0,9,8,2435.67,VIP / Champions,304.45875
16099.0,53,4,841.3,Loyal Customers,210.325
16100.0,98,1,582.64,Potential Loyalists,582.64
16101.0,70,3,1938.46,Loyal Customers,646.1533333333333
16103.0,25,16,4762.07,VIP / Champions,297.629375
16104.0,54,8,2476.25,VIP / Champions,309.53125
16105.0,74,4,2049.23,Loyal Customers,512.3075
16108.0,70,3,1393.42,Loyal Customers,464.47333333333336
16109.0,334,1,327.6,At Risk,327.6
16110.0,158,1,460.64,At Risk,460.64
16111.0,64,1,549.33,Potential Loyalists,549.33
16115.0,33,4,892.92,Loyal Customers,223.23
16117.0,38,2,422.19,Potential Loyalists,211.095
