StockCode,Description,Total_Quantity,Total_Revenue,Average_Price,Transactions
35654,VINTAGE BEAD FILLED PINK CUSHION,12,59.400000000000006,4.95,5
35793,S/3 PUPPIES CHRISTMAS DECORATIONS,108,216.33,3.776875,15
35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,1737,5341.85,3.7067368421052636,188
35837,SET OF SIX SILVER+RED FLOCK BAUBLES,2,1.7,0.85,1
35840,FLAT GLASS  BAUBLE WHITE FLOCK ,45,107.13,3.7590909090909093,11
35914,PINK CHICK EGG WARMER + EGG CUP,50,126.19000000000001,2.8821052631578947,17
35920,FOUR RABBIT EASTER DECORATIONS,998,191.5,1.1277777777777778,9
35921,EASTER BUNNY HANGING GARLAND,115,197.09,2.661111111111111,26
35922,EASTER BUNNY WREATH,69,437.39,7.943076923076924,26
35923,CANDY HEART HANGING DECORATION,227,333.25,1.8847999999999998,50
35924,HANGING FAIRY CAKE DECORATION,1348,2577.72,2.9038016528925623,119
35930,PINK HEART CHRISTMAS DECORATION,1,0.38,0.38,1
35931,PINK STAR CHRISTMAS DECORATION,156,78.12,0.48466666666666663,15
35932,PINK CHRISTMAS TREE DECORATION,37,15.63,0.537,10
35933,PINK STOCKING CHRISTMAS DECORATION,93,39.17,0.8055555555555556,9
35936,CERISE+GOLD CHRISTMAS TREE DEC,36,13.68,0.38,9
35937,CERISE+GOLD CHRISTMAS STOCKING DEC,188,71.44,0.38,17
35945,GOLD CHRISTMAS STOCKING DECORATION,1,1.95,1.95,1
35950,FOLKART HEART CHRISTMAS DECORATIONS,1,1.25,1.25,1
35951,FOLKART BAUBLE CHRISTMAS DECORATION,1352,717.99,1.1871739130434782,46
35953,FOLKART STAR CHRISTMAS DECORATIONS,336,434.8,1.798148148148148,27
35954,SMALL FOLKART STAR CHRISTMAS DEC,1080,581.07,1.5887878787878789,66
35955,SMALL FOLKART CHRISTMAS TREE DEC,135,34.620000000000005,0.374,4
35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,3087,1025.93,1.1738333333333333,120
35958,FOLKART ZINC STAR CHRISTMAS DEC,1131,984.6299999999999,0.9695180722891567,82
35961,FOLKART ZINC HEART CHRISTMAS DEC,8535,7002.82,1.1567874396135265,409
35962,12 ASS ZINC CHRISTMAS DECORATIONS,487,1148.0500000000002,2.950759493670886,76
35962,SET/12 ZINC CHRISTMAS DECORATIONS,94,203.73000000000002,2.2241176470588235,16
35963,FOLKART ZINC CLIP ON ANGEL WINGS,101,38.38,0.38,11
35964,FOLKART CLIP ON STARS,406,289.0,1.925142857142857,34
35965,FOLKART HEART NAPKIN RINGS,277,919.1300000000001,3.858392857142857,112
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,228,101.08000000000001,0.7066666666666667,24
35967,FOLK ART METAL STAR T-LIGHT HOLDER,481,255.26000000000002,0.8789999999999999,50
35968,FOLK ART METAL HEART T-LIGHT HOLDER,622,290.36,0.7732203389830508,58
35969,FOLKART CROWN TABLE DECORATIONS,523,542.47,1.9160526315789475,76
35970,ZINC FOLKART SLEIGH BELLS,3350,5665.1,1.9773170731707317,238
35971,ROSE FOLKART HEART DECORATIONS,1535,1393.09,1.7712142857142856,134
35972,DAISY FOLKART HEART DECORATION,344,491.38,1.8795774647887322,71
35973,GERANIUM FOLKART HEART DECORATION,49,61.25,1.25,13
35974,S/6 CHRISTMAS TREE PLACE SETTING,1,3.75,3.75,1
35979,SIX STRING SCANDINAVIAN HEART DECS,94,311.03000000000003,3.823571428571429,27
35991,SET/6 BLACK SNOWFLAKE T-LIGHTS ,402,232.08,0.8748214285714286,54
35995,SET/6 BLACK GLITTER REINDEER CANDLE,5,3.7800000000000002,0.756,5
35999,S/6 SCANDINAVIAN HEART T-LIGHT,1,2.55,2.55,1
37112,YELLOW BIRDS FELT DES FOODCOVER,10,37.5,3.75,5
37326,FAIRY DESIGN MUGS,2,4.609999999999999,2.3049999999999997,2
37327,ASSTD MULTICOLOUR CIRCLES MUG,167,221.75,1.5499999999999998,8
37330,BIG POLKADOT MUG,74,134.42,2.6533333333333333,6
37330,SPOTS MUG,437,790.6999999999999,2.2990476190476192,21
37333,"RETRO ""TEA FOR ONE"" ",127,694.01,7.183181818181819,44
37340,MULTICOLOUR SPRING FLOWER MUG,11130,2231.2200000000003,4.898000000000001,75
37342,POLKADOT COFFEE CUP & SAUCER PINK,19,88.61,5.17,8
37342,SPOTTY COFFEE CUP & SAUCER,40,153.78,4.660000000000001,14
37343,POLKADOT MUG PINK ,134,213.11999999999998,1.973,20
37343,SPOTS DESIGN MUG W PINK INSIDE,917,1445.78,2.097972972972973,74
37345,ASSTD HEARTS DESIGN MUGS,321,561.05,4.038888888888889,9
37348,SET OF 4 PASTEL STACKING MUGS,14,35.7,2.55,7
37351,ORANGE FLOWER MUG ,5394,603.4499999999999,4.405555555555555,9
37352,BIRD IN TREE MUG ,4643,504.55,1.10625,8
37370,RETRO COFFEE MUGS ASSORTED,4911,7710.05,5.734631578947368,376
37399,"ASS RETROSPOOF MUGS,SPORTS",143,75.0,0.9733333333333333,6
37408,ASSORTED DESIGN GEISHA GIRL MUGS,5,6.25,1.25,1
37409,ASSORTED DESIGN FLOWER MUGS,7,5.949999999999999,0.85,3
37410,BLACK AND WHITE PAISLEY FLOWER MUG,25707,3288.65,7.556969696969697,33
37422,WHITE WITH BLACK CATS BOWL,434,292.08,1.3546575342465754,73
37423,WHITE WITH BLACK CATS PLATE,6090,810.6999999999999,1.3655223880597014,67
37424,WHITE WITH BLACK CATS MUG,5249,1134.68,1.2837037037037036,108
37432,MUG PINK AND PURPLE ARABIC DESIGN,6,3.9000000000000004,0.65,1
37438,FUNKY FLOWER COFFEE POT,1,3.75,3.75,1
37441,ASSORTED WHITE EMBOSSED CHINA MUGS,700,1639.8000000000002,5.037777777777778,54
37446,MINI CAKE STAND WITH HANGING CAKES,2446,3507.14,1.9579324894514767,237
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,2110,3306.25,1.9533720930232557,256
37448,CERAMIC CAKE DESIGN SPOTTED MUG,3168,4724.88,1.8043055555555554,347
37449,CERAMIC CAKE STAND + HANGING CAKES,1852,17555.32,11.777952522255193,336
37450,CERAMIC CAKE BOWL + HANGING CAKES,1753,4988.25,3.3645895522388063,263
37451,CERAMIC CAKE TEAPOT WITH CHERRY,1,4.95,4.95,1
37461,FUNKY MONKEY MUG,742,778.64,1.61,95
37464,ROBOT MUG IN DISPLAY BOX,314,428.68,1.774390243902439,81
37467,PIG MUG IN TWO COLOUR DESIGNS,116,206.66,3.0553061224489797,49
37468,HARDMAN MUG 3 ASSORTED,1,7.78,7.78,1
37471,MULTICOLOUR DOTS PLATE,692,99.02,4.694999999999999,6
37471,MULTICOLOUR POLKADOT PLATE,684,68.4,0.1,1
37474,SET/4 2 TONE EGG SHAPE MIXING BOWLS,63,651.05,10.812222222222221,44
37475,SET/4 COLOURFUL MIXING BOWLS,46,498.58,11.662413793103447,29
37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,175,1667.6200000000001,11.409444444444444,54
37481,CUBIC MUG TEATIME CAKES,12,15.299999999999999,1.275,2
37483,ENGLISH ROSE MUG IN GIFT BOX,143,232.89,2.46,10
37484,ENGLISH ROSE TEA FOR ONE GIFT BOX,1,6.75,6.75,1
37485,ENGLISH ROSE TEA SET IN GIFT BOX,49,207.69,4.5975,15
37495,FAIRY CAKE BIRTHDAY CANDLE SET,1140,4185.36,4.187663934426229,243
37500,TEA TIME TEAPOT IN GIFT BOX,507,4509.04,10.721354838709678,154
37501,TEA TIME TEA SET IN GIFT BOX,354,2550.98,7.582290076335878,131
37502,TEA TIME MUG IN GIFT BOX,868,2599.79,3.311387283236994,171
37503,TEA TIME CAKE STAND IN GIFT BOX,2465,25428.329999999998,11.723193116634798,522
37506,NEW ENGLAND MILK JUG W GIFT BOX,32,190.4,5.950000000000001,26
37508,NEW ENGLAND CERAMIC CAKE SERVER,89,229.57,2.60695652173913,46
37509,NEW ENGLAND MUG W GIFT BOX,28,71.39999999999999,2.55,14
40001, WHITE BAMBOO RIBS LAMPSHADE,233,182.14,1.0269230769230768,13
40001,WHITE BAMBOO RIBS LAMPSHADE,1438,1063.51,1.0658928571428572,56
40002,WHITE BAMBOO RIBS LAMPSHADE,78,66.3,0.85,1
40003,WHITE BAMBOO RIBS LAMPSHADE,996,1079.04,1.481086956521739,46
40016,CHINESE DRAGON PAPER LANTERNS,10126,3462.7599999999998,1.6625324675324678,153
44228,CANNABIS LEAF BEAD CURTAIN,12,10.2,0.85,1
44230,SQUARE MIRROR CURTAIN,347,3381.6200000000003,9.157547169811322,53
44234,ASSORTED CIRCULAR MOBILE,527,109.99,0.3589655172413793,25
44235,ASS COL CIRCLE MOBILE ,283,105.89999999999999,0.414,10
44236,PINK/PURPLE CIRCLE CURTAIN,12,55.800000000000004,4.65,6
44265,M/COLOUR POM-POM CURTAIN,6,25.5,4.25,3
45013,FOLDING SHOE TIDY,45,123.15,2.8833333333333333,6
45014,FOLDING SHIRT TIDY,1,4.65,4.65,1
45016,DECORATIVE NET CANOPY LEOPARD,101,423.73,5.946923076923077,25
46118,FUNKY MONKEY CUSHION COVER,142,204.88,3.584285714285714,27
46307,ROSES BLUE BASE CUSHION COVER ,51,246.03,5.2645454545454555,33
47016,LIGHT DECORATION BATTERY OPERATED,29,60.900000000000006,2.1,4
47420,ASSORTED COLOUR SUCTION CUP HOOK,164,31.16,0.19,19
47421,ASSORTED COLOUR LIZARD SUCTION HOOK,493,189.78,0.4114285714285715,20
47422,ASSORTED MONKEY SUCTION CUP HOOK,561,212.58,0.41,22
47469,ASSORTED SHAPES PHOTO CLIP SILVER ,751,355.67,0.627,17
47471,RAINBOW PEGS PHOTO CLIP STRING,141,108.63000000000001,0.9022222222222221,27
47480,HANGING PHOTO CLIP ROPE LADDER,989,1580.6599999999999,2.0815151515151515,66
47481,50CM METAL STRING WITH  7 CLIPS,102,95.74,1.2027272727272729,22
47502,POLKADOT CUTLERY 24 PCS IN TRAY,640,6855.75,14.809113924050632,79
47505,MINATURE COLOURED GARDENING SET,737,3527.42,5.334722222222222,178
47554,S/3 COLOURS FLOCK TEA TOWELS,1,2.55,2.55,1
47556,SET/2 SPOTTY + ROSE TEA TOWELS ,1,2.55,2.55,1
47562,ENGLISH ROSE IRONING BOARD COVER,104,390.0,3.75,41
47566,PARTY BUNTING,10092,49664.12,5.604830261881669,1014
47568,ENGLISH ROSE DESIGN PEG BAG,2384,4983.02,2.543430656934307,410
47569,ENGLISH ROSE DESIGN SHOPPING BAG,1,2.55,2.55,1
47570,ENGLISH ROSE TABLE CLOTH,220,2373.01,12.235696202531646,78
47579,TEA TIME BREAKFAST BASKET,185,420.87,2.5601785714285716,55
47580,TEA TIME DES TEA COSY,1305,3278.54,3.087028112449799,246
47589,CONGRATULATIONS BUNTING,170,937.88,5.603783783783784,73
47597,NEW ENGLAND TEATOWELS,322,644.88,1.9637301587301585,124
47598,NEW ENGLAND EGG WARMER,138,89.12,0.7571875,32
48103,DOOR MAT KISS MY.......,13,95.15,7.305,8
48103,DOORMAT KISS MY.......,22,106.58,6.035,2
48111,DOOR MAT 3 SMILEY CATS,1830,10532.27,7.744666666666666,285
48111,DOORMAT 3 SMILEY CATS,1301,8243.24,9.273244444444444,225
48116,DOOR MAT MULTICOLOUR STRIPE,1102,7078.28,8.278953974895398,239
48116,DOORMAT MULTICOLOUR STRIPE,867,4628.76,7.970483870967742,62
48129,DOOR MAT TOPIARY,1043,6681.38,7.605406698564593,207
48129,DOORMAT TOPIARY,1201,7061.75,8.308417266187051,139
48138,DOOR MAT UNION FLAG,3776,24770.81,7.36928888888889,674
48138,DOORMAT UNION FLAG,2632,17324.79,7.826982543640898,400
48175,DOOR MAT CAMOUFLAGE,39,158.04,5.02,2
48179,DOOR MAT SWEET HOME,34,214.47,9.736363636363636,11
48184,DOOR MAT ENGLISH ROSE ,1482,9816.33,7.739815950920245,326
48184,DOORMAT ENGLISH ROSE ,1257,7434.84,8.138106060606061,132
48185,DOOR MAT FAIRY CAKE,1729,11532.31,8.218333333333334,387
48185,DOORMAT FAIRY CAKE,1513,10645.77,9.299678714859438,248
48187,DOOR MAT NEW ENGLAND,2023,13201.61,7.542844827586207,464
48187,DOORMAT NEW ENGLAND,1565,9716.85,8.229243697478992,238
48188,?,106,0.0,0.0,1
48188,DOOR MAT WELCOME PUPPIES,1459,8429.7,8.004132841328413,271
48188,DOORMAT WELCOME PUPPIES,1367,8238.49,8.796802721088437,147
48189,DOOR MAT FRIENDSHIP ,470,3420.2400000000002,8.07232044198895,181
48189,DOORMAT FRIENDSHIP ,828,4615.91,9.39525,80
48194,DOOR MAT HEARTS,1709,10298.44,7.8927499999999995,318
48194,DOORMAT HEARTS,2720,17129.61,8.207640692640693,461
48195,DOOR MAT GREEN PAISLEY ,268,1613.56,8.110813953488371,86
48195,DOORMAT GREEN PAISLEY ,1,14.43,14.43,1
48197,DOOR MAT BIRD ON THE WIRE,673,4691.77,9.546029411764707,204
48197,DOORMAT BIRD ON THE WIRE,231,1213.8700000000001,9.351304347826087,23
51008,AFGHAN SLIPPER SOCK PAIR,2346,7488.7,3.385483870967742,62
62018,SOMBRERO ,5155,6739.85,1.7876811594202897,69
70006,LOVE HEART POCKET WARMER,1774,2365.64,2.1802673796791443,182
70007,HI TEC ALPINE HAND WARMER,524,892.26,2.2201694915254238,116
71038,WHITE HANGING BEADS CANDLE HOLDER,485,2582.4500000000003,5.417676767676768,99
71050,SMALL SINGLE FLAME CANDLE HOLDER,18,6.299999999999999,0.35,2
71053,WHITE METAL LANTERN,3032,11235.54,4.255068493150685,428
71143,SILVER BOOK MARK WITH BEADS,178,335.65999999999997,2.2030303030303027,66
71215,METAL BASE FOR CANDLES,167,63.9,0.4081818181818182,11
71270,PHOTO CLIP LINE,139,196.67,1.5757142857142856,34
71279,PINK GLASS CANDLEHOLDER,125,437.35,4.086904761904762,42
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",102,377.99000000000007,4.667105263157895,38
71459,HANGING JAM JAR T-LIGHT HOLDER,19852,16231.619999999999,1.2524828767123286,583
71477,COLOUR GLASS. STAR T-LIGHT HOLDER,8971,25868.47,3.577514018691589,523
71510,SQUARE METAL CANDLEHOLDER BASE,125,75.53,0.7788888888888889,9
72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,3819,1531.3999999999999,0.441,215
72122,COFFEE SCENT PILLAR CANDLE,263,258.48999999999995,1.071904761904762,60
72127,COLUMBIAN CANDLE ROUND ,224,269.08,1.33025,39
72128,COLUMBIAN CANDLE ROUND,531,298.69,0.8791228070175439,54
72129,COLUMBIAN CANDLE ROUND ,74,49.11000000000001,0.7061111111111111,18
72130,COLUMBIAN CANDLE ROUND,595,208.34,0.6313888888888889,34
72131,COLUMBIAN CANDLE RECTANGLE,625,481.22999999999996,1.5709302325581396,41
72132,COLUMBIAN CUBE CANDLE,533,430.95,1.551111111111111,18
72133,COLUMBIAN CANDLE RECTANGLE,70,66.62,1.1988235294117646,16
72134,COLUMBIAN  CUBE CANDLE ,235,77.89,0.8875,19
72232,FENG SHUI PILLAR CANDLE,3061,581.59,0.19,58
72267,PREMIUM CHURCH CANDLE,265,530.16,2.175869565217391,45
72484,ROSES IN WHITE HEART CANDLE ,1818,991.3800000000001,1.21,64
72487,ROSES WHITE ROUND CANDLE,827,355.05,1.1528571428571428,14
72586,"S/6 HALLOWEEN GHOST T LIGHTS, 5CM H",1059,453.99,0.5444827586206896,58
72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,557,241.67999999999998,0.5508695652173913,46
72598,SET/12 TAPER CANDLES,663,569.26,1.0828378378378378,73
72708,SCULPTED ROUND IVORY CANDLE ,44,9.24,0.21000000000000002,5
72709,IVORY SCULPTED RND CANDLE ,48,40.8,0.85,8
72715,SPHERICAL IVORY CANDLE ,88,36.96,0.42,13
72724,SET/6 CHRISTMAS ICICLE T-LIGHTS,36,45.0,1.25,10
72728,ROSE SCENT CANDLES IN GLASS,643,523.15,0.8452727272727273,54
72741,GRAND CHOCOLATECANDLE,14155,19624.88,1.7995725190839695,653
72756, FAIRY CAKE CANDLES,153,202.05,1.37,2
72756,FAIRY CAKE CANDLES,3859,5257.43,1.4711023622047246,127
72772,SET/4 SCENTED CANDLES IN RAMEKINS,457,615.84,2.531111111111111,9
72779,SET/6 BLACK ROSE T-LIGHT CANDLES,48,81.12,1.69,15
72780,BLACK SILOUETTE CANDLE PLATE,377,301.73,0.8337499999999999,24
72781,BLACK SILOUETTE CANDLE PLATE ,121,229.5,2.0453333333333332,15
72783,BLACK SIL'T SQU CANDLE PLATE ,27,56.7,2.1,7
72789,BASKET/8 SCENTED LOVE TOKEN CANDLES,122,461.53,3.837608695652174,45
72793,BLACK BOX MIRROR LANTERN,55,268.75,5.5600000000000005,10
72805,VANILLA CANDLE IN EMBOSSED ZINC POT,10,16.9,1.6900000000000002,3
72811,SMALL ZINC/GLASS CANDLEHOLDER,392,261.52,1.2349999999999999,14
72812,LARGE ZINC GLASS CANDLEHOLDER,44,107.17,3.059090909090909,11
72812,LARGE ZINC/GLASS CANDLEHOLDER,27,65.23,2.8133333333333335,9
72814,SET OF 3 CHRISTMAS BRIAR CANDLES,176,626.39,3.8603125,31
72814,SET/3 CHRISTMAS BRIAR CANDLES,90,341.53,3.925217391304348,23
72815,3 WICK CHRISTMAS BRIAR CANDLE ,280,1075.86,4.003428571428572,69
72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,562,818.52,1.9734146341463414,82
72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,338,446.83,1.5185,59
72817,SET/2 CHRISTMAS DECOUPAGE CANDLES,40,50.0,1.25,6
72818,CHRISTMAS DECOUPAGE CANDLE,594,501.02,0.9351612903225806,58
72819,CUPID DESIGN SCENTED CANDLES,484,708.2099999999999,3.065,54
72821,CUPID SCENTED CANDLE IN GLASS,50,82.49999999999999,1.65,10
75011,BLUE DAISY MOBILE,9,33.75,3.75,3
75131,METAL TUBE CHIME ON BAMBOO,730,1020.56,1.7025000000000001,56
75172,PAINTED SEA SHELL METAL WINDCHIME,4,15.0,3.75,3
75178,ASSTD COL BUTTERFLY/CRYSTAL W/CHIME,38,55.06,1.67,12
77079,DOLPHIN WINDMILL,63,133.56,2.12,11
77081,FLOWER WINDMILL,242,308.38,1.7766666666666666,33
78026,SEAGRASS S/3 SQU LAUNDRY BOX,12,139.95,19.975,2
78027,SEAGRASS S/2 CORNER LAUNDRY ,6,100.15,18.03,5
78033,FLAG OF ST GEORGE CHAIR,118,185.3,4.0181818181818185,11
78056,CAMOUFLAGE BACKPACK ON WHEELS,3,29.849999999999998,9.95,2
78124,MAGAZINE RACK GEBRA ASSORTED ,538,729.61,2.650714285714286,14
79000,MOROCCAN TEA GLASS,8012,6552.18,1.5130599369085174,317
79029,GLASS HONEYPOT WASP CATCHER,2944,5473.82,2.2632378223495704,343
79067,CORONA MEXICAN TRAY,1490,5870.39,4.87343085106383,374
79072,TEATIME CAKE TIN WITH HANDLE,284,3083.2,12.714485981308412,107
79140,ASS WINDPROOF MARIJUANA LIGHTERS,15,6.3,0.42,2
79160,HEART SHAPE WIRELESS DOORBELL,515,1208.74,2.6340236686390535,165
79163,BLACK CHAMPAGNE GLASS,316,634.0799999999999,4.801612903225807,30
79164,BLACK WINE GLASS,2011,2537.99,8.027297297297297,74
79301,FEATHER HEART LIGHTS,1,2.95,2.95,1
79320, FLAMINGO LIGHTS,380,1715.18,5.633684210526316,57
79320,FLAMINGO LIGHTS,548,2642.2,5.973297872340425,94
79321,CHILLI LIGHTS,6465,31061.2,5.55578640776699,515
79328,BLUE FLOCK GLASS CANDLEHOLDER,594,260.76,1.4888235294117647,17
79329,PINK FLOCK GLASS CANDLEHOLDER,88,53.76,1.396,5
79331,PINK FLOCK GLASS CANDLEHOLDER,34,56.099999999999994,1.6499999999999997,6
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,804,356.1,1.635,18
79337,BLUE FLOCK GLASS CANDLEHOLDER,556,251.97,1.405833333333333,12
79338,DARK PINK FLOCK GLASS CANDLEHOLDER,553,252.29000000000002,1.4692307692307693,13
79341,WILLOW BRANCH LIGHTS.,725,4423.6900000000005,8.0465,79
79403,FROSTED WHITE BASE ,122,115.16,1.2218181818181817,22
79406,FROSTED WHITE BASE ,115,31.5,0.4107692307692308,13
79413,GLASS WINE GLASS DECORATIONS,30,37.5,1.25,9
79532,MOSAIC GLASS BALL CANDLEHOLDER,97,121.25,1.25,18
79534,MULTICOLOUR GLASS PLATE,116,63.800000000000004,0.55,16
82069,BEECH WOOD P/FRAME,17,109.85,6.275454545454545,11
82072,WHITE WOOD SINGLE P/FRAME,5,6.25,1.25,3
82076,BEECH WOOD PHOTO FRAME ,290,403.64,2.726842105263158,19
82081,PINK HEARTS PHOTO ALBUM,174,451.35,5.259130434782609,23
82093,HEART SHAPE BUTTON FRAME ,139,283.49,3.1478571428571427,28
82095,HEART BUTTONS JEWELLERY BOX,32,244.8,7.650000000000001,18
82482,WOODEN PICTURE FRAME WHITE FINISH,8155,19338.97,2.709532224532224,947
82483,WOOD 2 DRAWER CABINET WHITE FINISH,2686,14890.52,6.074214743589743,618
82484,WOOD BLACK BOARD ANT WHITE FINISH,5034,26811.8,6.96546845124283,522
82486,WOOD S/3 CABINET ANT WHITE FINISH,2717,20660.88,8.196875871687586,707
82551,LAUNDRY 15C METAL SIGN,2771,3619.5099999999998,1.6006474820143886,415
82552,WASHROOM METAL SIGN,4024,4970.84,1.4550225225225224,441
82553,POP'S GREASY SPOON METAL SIGN,114,237.73,2.5773809523809526,42
82567,"AIRLINE LOUNGE,METAL SIGN",517,1145.5600000000002,2.4532038834951457,206
82578,KITCHEN METAL SIGN,3577,1937.0400000000002,0.6862740384615384,410
82580,BATHROOM METAL SIGN,7495,4071.9500000000003,0.7147035040431268,732
82581,TOILET METAL SIGN,4580,2531.96,0.6642613636363637,521
82582,AREA PATROLLED METAL SIGN,3255,6567.280000000001,2.323090909090909,381
82583,HOT BATHS METAL SIGN,5750,11378.35,2.579054726368159,593
82585,SWEET VALENCIA CANDLE+CUP,164,235.9,1.8791836734693876,47
82587,TEXRIO TOMATOES CANDLE+CUP,128,166.78,1.4558536585365853,40
82597,BOMBS AWAY METAL SIGN,1210,2569.6600000000003,2.577926267281106,215
82599,FANNY'S REST STOPMETAL SIGN,2063,4459.39,2.681479591836735,389
82600,NO SINGING METAL SIGN,6874,13335.580000000002,2.304108187134503,681
82605,OLD DOC RUSSEL METAL SIGN,213,482.73,2.457878787878788,98
82605,OLD DOC.RUSSEL METAL SIGN,41,82.94,2.185,24
82615,PINK MARSHMALLOW SCARF KNITTING KIT,582,1603.97,3.277444444444445,90
84006,MAGIC TREE -PAPER FLOWERS,1044,994.05,1.1698319327731093,119
84007,MAGIC GARDEN MOUNT FUJI,157,413.12,2.6815384615384614,39
84012,MAGIC SHEEP WOOL GROWING FROM PAPER,574,1349.54,2.638153846153846,65
84016,FLAG OF ST GEORGE CAR FLAG,18973,3779.51,49.95454545454545,60
84033,FLAG OF ST GEORGE ,468,697.43,3.6256818181818176,42
84050,PINK HEART SHAPE EGG FRYING PAN,7285,10665.64,2.1617525773195876,481
84051,ASS COLOUR GLOWING TIARAS,469,396.17,0.9127777777777778,36
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,55058,11383.97,0.24304950495049504,503
84081,WHITE CERAMIC PARTY SET (5PCS),100,389.3,5.212000000000001,20
84192,ASSORTED COLOUR METAL CAT ,127,147.35,1.2228571428571429,14
84199,GLOW IN DARK DOLPHINS,416,92.1,0.23049999999999998,38
84212,"ASSORTED FLOWER COLOUR ""LEIS""",14480,7027.27,0.8091071428571429,167
84218,BOX/12 CHICK & EGG IN BASKET,138,280.4,2.148245614035088,55
84219,BOX/12 MOTHER & CHICK IN BASKET/BOW,137,303.86,2.5967857142857143,28
84226,HEN HOUSE W FAMILY IN BARN & NEST,26,22.099999999999998,0.85,8
84227,HEN HOUSE W CHICK IN NEST,111,46.620000000000005,0.42,12
84228,HEN HOUSE W CHICK STANDING,59,33.66,0.7619047619047619,21
84231,EASTER BUNNY WITH BASKET ON BACK,122,93.58,0.9580000000000001,30
84270,ASSTD DESIGN BUBBLE GUM RING,22936,4824.3,0.2478361344537815,476
84292,ROSE PINK METAL FOLDING CHAIR,44,385.98,10.534285714285714,14
84306,S/3 PINK SQUARE PLANTERS ROSES,38,469.26,13.366363636363637,22
84311,CAMOFLAGE CUSHION COVER,11,18.15,1.65,1
84340,LARGE FIBRE OPTIC CHRISTMAS TREE,21,65.76,4.346363636363637,11
84347,ROTATING SILVER ANGELS T-LIGHT HLDR,23037,47954.49,3.2676815642458097,347
84352,SILVER CHRISTMAS TREE BAUBLE STAND ,182,3106.7799999999997,17.985272727272726,110
84356,POMPOM CURTAIN,327,1653.8400000000001,7.280576923076923,52
84358,FLOOR LAMP SHADE WOOD BASE,89,794.73,14.089411764705881,17
84360,TABLE LAMP WHITE SHADE WOOD BASE,139,702.07,5.885652173913043,22
84366,VENDETTA CANVAS PICTURE,3,11.25,3.75,3
84367,LA STREGA CANVAS PICTURE ,74,126.29999999999998,2.175,8
84371,BIG PINK POODLE,30,257.1,17.375,6
84375,SET OF 20 KIDS COOKIE CUTTERS,3578,7080.07,2.52015923566879,311
84378,SET OF 3 HEART COOKIE CUTTERS,5429,7048.9800000000005,1.5621333333333334,591
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,4734,6175.47,1.6054646017699115,449
84388,WISE MAN STAR SHAPE EGG PAN,47,77.55,1.65,17
84396,6 HOOK JEWELLERY STAND BLACK DRESS,552,1380.52,5.774400000000001,49
84422,PINK/BLUE DISC/MIRROR STRING,217,185.44,1.0779166666666666,24
84447,6 RABBIT CHAIN EASTER,69,72.42,1.361578947368421,19
84452,METAL RABBIT LADDER EASTER ,124,123.25999999999999,1.3541379310344825,28
84454,WOBBLING METAL CHICKEN EASTER,93,85.53,1.075,18
84455,SET OF 3 RABBIT CARROTS EASTER,85,77.96,1.014,20
84456,SET OF 3 RABBIT EGG EASTER,37,33.15,0.9562499999999999,16
84457,SET/3 RABBITS FLOWER SKIPPPING ROPE,165,166.17,1.255,38
84458,S/3 RABBIT FLOWER/EGG/CARROT ROPE,124,105.39999999999999,0.85,20
84461,12 PINK HEN+CHICKS IN BASKET,58,149.23999999999998,2.6388461538461536,26
84462,3 PINK HEN+CHICKS IN BASKET,88,99.86,1.38375,8
84464,S/60 PINK FLUFFY CHICKS IN BOX,82,179.1,2.4954545454545456,11
84465,15 PINK FLUFFY CHICKS IN BOX,22,67.01,3.081875,16
84466,TOP SECRET PEN SET,1210,1290.86,1.7023809523809523,63
84467,ENGLISH ROSE DESIGN QUILTED THROW,816,17477.66,24.040602409638552,83
84469,ROSE DES PADDED FLOOR CUSHION,664,2249.41,5.513863636363637,44
84472,PINK AND LILAC QUILTED THROW ,87,3402.32,46.424,30
84482,BUTTONS DESIGN JEWELLERY BOX,75,293.02,4.106666666666667,32
84493,BLUE/PINK NEST STRIPE BOX,1142,111.11999999999999,1.5619999999999998,5
84497,BUTTONS AND STRIPES NOTEBOOK ,87,349.63,4.21,32
84499,BLACK FLOWER CANDLE PLATE,319,266.21999999999997,1.2587179487179487,39
84522,PINK PARTY SUNGLASSES,167,277.05,1.9,15
84526,GIANT BLACK SUNGLASSES,538,1503.6399999999999,2.112058823529412,34
84527,FLAMES SUNGLASSES PINK LENSES,25,51.01,2.1006666666666667,14
84539,KNITTED RABBIT DOLL ,39,64.35,1.65,10
84546,CROCHET POODLE KEYRING,21,34.64999999999999,1.6499999999999997,3
