Customer ID,Recency,Frequency,Monetary,Cluster,KMeans_Segment
14257.0,16,4,2854.73,0,At Risk
14258.0,31,16,19381.36,0,At Risk
14260.0,107,3,824.28,0,At Risk
14263.0,59,1,322.93,0,At Risk
14264.0,15,4,1183.39,0,At Risk
14265.0,100,2,843.17,0,At Risk
14266.0,64,1,40.56,0,At Risk
14268.0,106,1,354.85,0,At Risk
14269.0,75,1,295.73,0,At Risk
14271.0,45,1,101.86,0,At Risk
14272.0,198,2,482.85,1,Lost
14274.0,322,1,256.6,1,Lost
14275.0,31,6,1189.3799999999999,0,At Risk
14276.0,43,4,982.94,0,At Risk
14277.0,47,6,13009.61,0,At Risk
14278.0,45,1,205.83,0,At Risk
14279.0,156,2,191.86,1,Lost
14281.0,44,1,245.15,0,At Risk
14282.0,3,11,4120.32,0,At Risk
14283.0,99,4,628.4399999999999,0,At Risk
14284.0,289,1,704.4,1,Lost
14285.0,149,4,1374.41,1,Lost
14286.0,40,4,3851.0099999999998,0,At Risk
14290.0,49,3,2201.91,0,At Risk
14291.0,16,12,4020.85,0,At Risk
14292.0,46,7,4354.32,0,At Risk
14293.0,4,6,2221.37,0,At Risk
14294.0,43,1,375.34,0,At Risk
14295.0,74,4,2196.71,0,At Risk
14296.0,57,2,456.40000000000003,0,At Risk
14298.0,11,38,39667.19,3,Loyal Customers
14299.0,1,19,10533.87,0,At Risk
14301.0,52,3,1352.04,0,At Risk
14302.0,66,3,742.9000000000001,0,At Risk
14303.0,43,2,277.94,0,At Risk
14304.0,15,2,1341.56,0,At Risk
14306.0,14,4,1058.0800000000002,0,At Risk
14307.0,9,5,2075.31,0,At Risk
14308.0,185,2,1147.02,1,Lost
14309.0,49,2,1428.28,0,At Risk
14310.0,68,1,492.1,0,At Risk
14311.0,203,1,206.19,1,Lost
14312.0,14,5,1478.7,0,At Risk
14314.0,66,1,109.80000000000001,0,At Risk
14315.0,200,2,716.69,1,Lost
14316.0,58,5,1370.34,0,At Risk
14318.0,96,1,158.02,0,At Risk
14319.0,60,1,494.85,0,At Risk
14320.0,182,3,868.96,1,Lost
14321.0,67,2,687.3100000000001,0,At Risk
14322.0,65,4,474.1,0,At Risk
14324.0,45,2,701.61,0,At Risk
14325.0,205,1,245.48000000000002,1,Lost
14326.0,99,2,757.13,0,At Risk
14327.0,18,5,1583.28,0,At Risk
14328.0,74,1,445.05,0,At Risk
14329.0,11,8,4912.38,0,At Risk
14330.0,259,1,200.63,1,Lost
14332.0,17,2,1077.2,0,At Risk
14334.0,61,4,1766.27,0,At Risk
14338.0,172,1,339.88,1,Lost
14339.0,64,1,310.75,0,At Risk
14341.0,56,10,2285.04,0,At Risk
14342.0,68,2,249.88,0,At Risk
14343.0,57,4,1079.66,0,At Risk
14344.0,3,14,2443.77,0,At Risk
14346.0,61,3,1294.17,0,At Risk
14347.0,372,1,82.6,1,Lost
14350.0,16,2,689.1,0,At Risk
14353.0,46,2,285.9,0,At Risk
14355.0,1,3,840.0500000000001,0,At Risk
14358.0,25,2,400.06,0,At Risk
14361.0,214,1,214.70999999999998,1,Lost
14363.0,38,2,227.47000000000003,0,At Risk
14365.0,30,2,634.68,0,At Risk
14366.0,161,1,136.0,1,Lost
14369.0,278,2,469.13,1,Lost
14370.0,86,6,1175.78,0,At Risk
14372.0,79,2,860.08,0,At Risk
14374.0,177,1,108.0,1,Lost
14375.0,86,2,871.26,0,At Risk
14376.0,319,1,215.46,1,Lost
14378.0,257,1,131.25,1,Lost
14379.0,29,2,917.06,0,At Risk
14380.0,318,1,48.96,1,Lost
14381.0,87,1,423.26,0,At Risk
14382.0,26,1,578.14,0,At Risk
14384.0,136,1,58.5,0,At Risk
14388.0,8,9,3488.16,0,At Risk
14389.0,60,3,854.55,0,At Risk
14390.0,8,5,1731.16,0,At Risk
14391.0,212,1,135.6,1,Lost
14392.0,68,1,266.4,0,At Risk
14394.0,200,1,93.8,1,Lost
14395.0,8,12,4630.7,0,At Risk
14396.0,7,6,1591.74,0,At Risk
14398.0,37,2,707.79,0,At Risk
14399.0,30,8,2108.21,0,At Risk
14400.0,44,2,1157.77,0,At Risk
14401.0,60,9,2744.42,0,At Risk
14402.0,288,1,285.6,1,Lost
14403.0,225,2,404.7,1,Lost
14404.0,5,8,1404.04,0,At Risk
14405.0,22,1,195.0,0,At Risk
14408.0,107,4,1503.2400000000002,0,At Risk
14409.0,4,5,1696.64,0,At Risk
14410.0,12,2,1531.63,0,At Risk
14412.0,60,1,656.16,0,At Risk
14413.0,46,3,643.47,0,At Risk
14414.0,10,1,902.35,0,At Risk
14415.0,15,10,6124.52,0,At Risk
14417.0,23,1,524.65,0,At Risk
14419.0,18,1,202.85,0,At Risk
14420.0,32,3,1251.65,0,At Risk
14421.0,148,4,1656.26,1,Lost
14422.0,10,13,6007.88,0,At Risk
14423.0,73,2,651.41,0,At Risk
14425.0,70,3,661.39,0,At Risk
14426.0,39,7,7246.27,0,At Risk
14427.0,130,2,900.1800000000001,0,At Risk
14429.0,39,1,516.28,0,At Risk
14430.0,147,3,1220.9,1,Lost
14431.0,15,3,2143.84,0,At Risk
14433.0,101,1,280.7,0,At Risk
14435.0,137,1,90.42,0,At Risk
14436.0,189,1,182.64000000000001,1,Lost
14437.0,1,5,873.34,0,At Risk
14439.0,79,4,6781.8,0,At Risk
14440.0,1,9,4281.05,0,At Risk
14441.0,10,7,2898.8,0,At Risk
14442.0,50,5,3777.2,0,At Risk
14443.0,4,2,966.27,0,At Risk
14444.0,92,1,120.44,0,At Risk
14445.0,91,1,221.65,0,At Risk
14446.0,22,1,189.93,0,At Risk
14447.0,36,1,548.5,0,At Risk
14449.0,8,5,1555.4,0,At Risk
14450.0,15,4,645.19,0,At Risk
14451.0,25,10,2614.78,0,At Risk
14452.0,31,2,399.9,0,At Risk
14454.0,12,5,977.3,0,At Risk
14455.0,68,4,617.72,0,At Risk
14458.0,16,1,228.07,0,At Risk
14459.0,287,1,3537.821,1,Lost
14460.0,32,6,659.16,0,At Risk
14461.0,18,10,4573.85,0,At Risk
14462.0,68,1,262.24,0,At Risk
14463.0,135,1,256.95,0,At Risk
14464.0,204,2,111.0,1,Lost
14465.0,64,8,2887.4100000000003,0,At Risk
14466.0,8,7,2374.5,0,At Risk
14467.0,25,8,1606.98,0,At Risk
14468.0,369,1,204.24,1,Lost
14469.0,52,4,2093.46,0,At Risk
14470.0,66,1,250.85,0,At Risk
14471.0,227,2,400.95,1,Lost
14472.0,325,1,266.05,1,Lost
14474.0,215,1,711.23,1,Lost
14475.0,44,1,225.3,0,At Risk
14477.0,72,3,660.0,0,At Risk
14478.0,18,4,1276.66,0,At Risk
14479.0,1,3,982.86,0,At Risk
14480.0,38,3,1020.47,0,At Risk
14481.0,43,3,1648.18,0,At Risk
14482.0,15,6,2283.91,0,At Risk
14483.0,372,1,120.0,1,Lost
14484.0,37,3,749.0600000000001,0,At Risk
14486.0,147,2,175.5,1,Lost
14487.0,4,2,225.89000000000001,0,At Risk
14489.0,73,3,1111.55,0,At Risk
14490.0,42,2,1273.47,0,At Risk
14491.0,8,1,127.2,0,At Risk
14492.0,66,7,1921.91,0,At Risk
14493.0,26,5,2704.62,0,At Risk
14494.0,37,2,261.9,0,At Risk
14495.0,295,1,51.0,1,Lost
14496.0,9,6,2129.42,0,At Risk
14497.0,309,1,221.69,1,Lost
14498.0,37,5,1943.51,0,At Risk
14499.0,10,4,1293.3500000000001,0,At Risk
14505.0,40,11,6019.65,0,At Risk
14506.0,5,3,1256.6000000000001,0,At Risk
14507.0,14,5,1848.8600000000001,0,At Risk
14508.0,12,3,554.87,0,At Risk
14509.0,170,1,110.95,1,Lost
14510.0,11,3,979.85,0,At Risk
14512.0,19,5,940.69,0,At Risk
14513.0,72,3,332.42,0,At Risk
14514.0,72,6,3389.84,0,At Risk
14515.0,23,6,1647.17,0,At Risk
14516.0,152,1,151.17,1,Lost
14519.0,319,2,203.14,1,Lost
14521.0,127,1,199.45000000000002,0,At Risk
14522.0,231,4,773.8800000000001,1,Lost
14524.0,45,4,1066.03,0,At Risk
14525.0,64,8,3810.64,0,At Risk
14526.0,25,1,258.65,0,At Risk
14527.0,1,69,19257.08,3,Loyal Customers
14530.0,32,10,3226.76,0,At Risk
14531.0,115,1,376.34,0,At Risk
14532.0,47,7,2912.93,0,At Risk
14533.0,43,4,1516.65,0,At Risk
14534.0,33,8,1790.36,0,At Risk
14535.0,31,6,3118.39,0,At Risk
14537.0,259,1,285.84000000000003,1,Lost
14538.0,166,3,982.59,1,Lost
14540.0,15,8,2756.98,0,At Risk
14541.0,52,6,1038.03,0,At Risk
14543.0,16,23,10988.14,0,At Risk
14544.0,106,1,934.23,0,At Risk
14545.0,310,1,349.25,1,Lost
14546.0,12,6,2610.91,0,At Risk
14548.0,120,7,1888.49,0,At Risk
14549.0,56,3,624.36,0,At Risk
14550.0,24,2,587.69,0,At Risk
14551.0,47,5,691.86,0,At Risk
14552.0,16,2,343.71,0,At Risk
14553.0,47,4,959.33,0,At Risk
14555.0,17,4,1991.49,0,At Risk
14556.0,232,3,815.69,1,Lost
14558.0,290,3,655.5,1,Lost
14559.0,26,1,75.6,0,At Risk
14560.0,15,22,3876.2599999999998,0,At Risk
14562.0,26,8,1631.38,0,At Risk
14563.0,145,2,640.54,1,Lost
14564.0,70,2,2605.62,0,At Risk
14565.0,109,1,760.1,0,At Risk
14566.0,53,3,2660.0,0,At Risk
14568.0,71,1,919.7,0,At Risk
14569.0,88,3,369.94,0,At Risk
14570.0,79,1,395.69,0,At Risk
14571.0,61,1,160.0,0,At Risk
14572.0,53,4,2722.34,0,At Risk
14573.0,8,5,925.3,0,At Risk
14574.0,368,1,143.70000000000002,1,Lost
14575.0,124,1,420.22,0,At Risk
14576.0,8,1,35.400000000000006,0,At Risk
14577.0,30,3,504.44,0,At Risk
14579.0,68,1,105.56,0,At Risk
14580.0,154,1,14.850000000000001,1,Lost
14581.0,180,1,271.05,1,Lost
14583.0,19,3,673.33,0,At Risk
14584.0,57,4,705.1,0,At Risk
14585.0,18,4,986.22,0,At Risk
14588.0,214,1,135.39,1,Lost
14589.0,7,1,39.75,0,At Risk
14590.0,60,20,2993.37,0,At Risk
14593.0,33,9,3048.38,0,At Risk
14594.0,9,1,255.0,0,At Risk
14595.0,89,2,423.85,0,At Risk
14596.0,262,1,222.22000000000003,1,Lost
14597.0,15,4,1318.3899999999999,0,At Risk
14598.0,205,1,162.07,1,Lost
14599.0,26,2,457.89,0,At Risk
14600.0,29,1,471.84000000000003,0,At Risk
14602.0,292,1,205.35999999999999,1,Lost
14604.0,269,1,143.85999999999999,1,Lost
14605.0,10,4,921.5600000000001,0,At Risk
14606.0,2,102,18482.1,3,Loyal Customers
14607.0,103,8,7553.63,0,At Risk
14608.0,15,7,1567.79,0,At Risk
14609.0,26,6,884.64,0,At Risk
14610.0,31,2,24.35,0,At Risk
14611.0,79,2,604.3299999999999,0,At Risk
14612.0,51,1,877.7,0,At Risk
14613.0,316,1,76.32000000000001,1,Lost
14614.0,22,1,295.13,0,At Risk
14615.0,30,5,951.76,0,At Risk
14616.0,21,2,121.7,0,At Risk
14617.0,38,2,190.47000000000003,0,At Risk
14618.0,12,4,788.88,0,At Risk
14619.0,177,1,896.8000000000001,1,Lost
14621.0,147,4,1212.21,1,Lost
14623.0,16,5,1130.28,0,At Risk
14624.0,51,4,588.22,0,At Risk
14625.0,10,9,3598.25,0,At Risk
14626.0,31,7,2619.65,0,At Risk
14627.0,15,1,462.75,0,At Risk
14628.0,78,3,1326.04,0,At Risk
14630.0,120,1,338.65,0,At Risk
14631.0,22,3,1018.71,0,At Risk
14634.0,73,4,2124.46,0,At Risk
14635.0,89,1,215.22,0,At Risk
14637.0,313,1,106.67999999999999,1,Lost
14639.0,44,3,1994.47,0,At Risk
14640.0,45,4,1541.98,0,At Risk
14643.0,253,3,986.08,1,Lost
14644.0,50,5,1416.96,0,At Risk
14645.0,270,1,279.8,1,Lost
14646.0,10,78,248396.5,2,Champions
14647.0,159,1,270.0,1,Lost
14648.0,52,15,4466.65,0,At Risk
14649.0,18,5,2248.6,0,At Risk
14650.0,224,1,62.5,1,Lost
14651.0,30,7,1371.77,0,At Risk
14653.0,149,5,1666.41,1,Lost
14654.0,374,1,246.86,1,Lost
14655.0,24,3,1946.28,0,At Risk
14656.0,51,3,498.95,0,At Risk
14657.0,65,2,601.97,0,At Risk
14662.0,63,3,635.06,0,At Risk
14663.0,66,2,490.6,0,At Risk
14665.0,63,2,913.95,0,At Risk
14667.0,1,31,12418.01,3,Loyal Customers
14668.0,81,1,111.63,0,At Risk
14669.0,269,4,1957.54,1,Lost
14670.0,368,1,190.47,1,Lost
14671.0,185,2,1127.45,1,Lost
14672.0,151,2,347.59,1,Lost
14673.0,3,3,1674.41,0,At Risk
14674.0,145,1,173.66,1,Lost
14675.0,24,1,419.22,0,At Risk
14676.0,30,6,5808.55,0,At Risk
14677.0,228,1,184.91,1,Lost
14678.0,215,1,403.39,1,Lost
14679.0,17,3,1289.44,0,At Risk
14680.0,7,43,28615.27,3,Loyal Customers
14681.0,23,3,376.20000000000005,0,At Risk
14682.0,64,4,1462.81,0,At Risk
14683.0,224,1,146.56,1,Lost
14684.0,26,1,228.52,0,At Risk
14685.0,212,8,4536.64,1,Lost
14686.0,50,5,852.53,0,At Risk
14687.0,36,2,773.6800000000001,0,At Risk
14688.0,9,8,2056.3,0,At Risk
14690.0,28,2,422.63,0,At Risk
14692.0,16,8,1123.59,0,At Risk
14693.0,61,6,992.46,0,At Risk
14694.0,253,1,244.31,1,Lost
14695.0,155,3,1534.22,1,Lost
14696.0,9,2,688.95,0,At Risk
14699.0,71,3,593.47,0,At Risk
14700.0,51,2,880.96,0,At Risk
14701.0,78,6,1961.02,0,At Risk
14702.0,1,13,3427.44,0,At Risk
14704.0,60,2,258.96,0,At Risk
14706.0,254,1,367.54,1,Lost
14707.0,71,2,139.2,0,At Risk
14708.0,4,3,1085.91,0,At Risk
14709.0,15,12,3965.29,0,At Risk
14710.0,15,9,1300.31,0,At Risk
14712.0,54,1,411.0,0,At Risk
14713.0,1,11,2752.5099999999998,0,At Risk
14714.0,43,3,746.05,0,At Risk
14715.0,78,4,958.0699999999999,0,At Risk
14716.0,80,1,235.77,0,At Risk
14717.0,369,1,81.3,1,Lost
14718.0,46,1,226.42,0,At Risk
14721.0,15,1,109.07,0,At Risk
14722.0,113,2,309.1,0,At Risk
14723.0,7,7,927.89,0,At Risk
14724.0,226,1,341.9,1,Lost
14725.0,30,3,597.16,0,At Risk
14726.0,290,1,116.5,1,Lost
14727.0,182,2,195.15,1,Lost
14728.0,49,1,190.58,0,At Risk
14729.0,9,3,586.24,0,At Risk
14732.0,28,11,2814.58,0,At Risk
14733.0,3,4,6579.26,0,At Risk
14734.0,61,4,1056.42,0,At Risk
14735.0,24,24,6174.47,0,At Risk
14736.0,121,2,374.05,0,At Risk
14737.0,36,1,2389.62,0,At Risk
14738.0,196,2,507.45,1,Lost
14739.0,3,19,8385.22,0,At Risk
14740.0,45,8,2712.85,0,At Risk
14741.0,8,2,497.25,0,At Risk
14742.0,71,1,579.85,0,At Risk
14743.0,228,1,50.48,1,Lost
14744.0,2,8,2785.1,0,At Risk
14745.0,137,7,1331.15,0,At Risk
14746.0,42,4,593.5,0,At Risk
14748.0,4,7,1736.57,0,At Risk
14749.0,115,1,310.15,0,At Risk
14750.0,372,1,112.03,1,Lost
14751.0,320,2,126.45,1,Lost
14753.0,96,1,306.36,0,At Risk
14754.0,61,4,909.88,0,At Risk
14755.0,17,14,4962.27,0,At Risk
14756.0,18,2,1914.8,0,At Risk
14758.0,32,3,1380.9099999999999,0,At Risk
14761.0,80,1,192.02,0,At Risk
14762.0,262,1,117.05000000000001,1,Lost
14766.0,2,6,4082.76,0,At Risk
14767.0,110,1,382.81,0,At Risk
14769.0,26,9,5097.13,0,At Risk
14770.0,103,6,2761.2200000000003,0,At Risk
14771.0,257,2,594.62,1,Lost
14773.0,228,1,140.55,1,Lost
14774.0,164,1,241.45,1,Lost
14775.0,8,1,406.56,0,At Risk
14776.0,23,4,1170.0,0,At Risk
14777.0,39,1,307.56,0,At Risk
14783.0,295,1,307.3,1,Lost
14784.0,25,1,159.94,0,At Risk
14786.0,186,1,90.96,1,Lost
14787.0,107,1,110.65,0,At Risk
14788.0,232,1,476.88,1,Lost
14790.0,10,6,1781.56,0,At Risk
14791.0,242,1,303.63,1,Lost
14793.0,171,1,396.91,1,Lost
14794.0,38,3,633.99,0,At Risk
14796.0,2,11,2865.05,0,At Risk
14797.0,143,1,300.31,1,Lost
14798.0,17,5,550.5699999999999,0,At Risk
14799.0,373,1,180.45,1,Lost
14800.0,5,6,3415.38,0,At Risk
14802.0,74,2,1502.98,0,At Risk
14805.0,40,3,536.15,0,At Risk
14806.0,75,1,110.03999999999999,0,At Risk
14807.0,26,2,504.14,0,At Risk
14809.0,257,2,686.76,1,Lost
14810.0,5,3,446.59,0,At Risk
14811.0,23,1,170.5,0,At Risk
14812.0,234,1,178.85,1,Lost
14813.0,5,4,888.91,0,At Risk
14814.0,217,1,154.21,1,Lost
14817.0,31,5,2849.52,0,At Risk
14818.0,94,3,495.76,0,At Risk
14819.0,130,2,184.34,0,At Risk
14820.0,16,5,767.47,0,At Risk
14821.0,2,7,1230.15,0,At Risk
14822.0,121,1,157.70000000000002,0,At Risk
14824.0,15,6,2895.2000000000003,0,At Risk
14825.0,4,13,2698.17,0,At Risk
14826.0,217,2,385.2,1,Lost
14827.0,301,1,0.0,1,Lost
14828.0,24,10,7699.7,0,At Risk
14829.0,8,4,995.29,0,At Risk
14831.0,316,3,1676.57,1,Lost
14832.0,266,1,322.69,1,Lost
14833.0,134,1,94.8,0,At Risk
14834.0,43,1,485.86,0,At Risk
14835.0,164,2,297.0,1,Lost
14837.0,78,5,1810.82,0,At Risk
14838.0,59,2,769.9200000000001,0,At Risk
14839.0,54,3,915.28,0,At Risk
14840.0,175,1,299.86,1,Lost
14841.0,10,8,3867.2400000000002,0,At Risk
14843.0,72,1,211.79999999999998,0,At Risk
14844.0,66,6,3512.62,0,At Risk
14845.0,235,1,150.0,1,Lost
14846.0,63,1,437.4,0,At Risk
14847.0,43,2,1039.55,0,At Risk
14848.0,40,1,310.56,0,At Risk
14849.0,9,21,7832.91,0,At Risk
14850.0,53,6,1445.21,0,At Risk
14851.0,266,1,318.06,1,Lost
14852.0,60,12,3295.7400000000002,0,At Risk
14853.0,59,3,901.0699999999999,0,At Risk
14854.0,26,4,1563.03,0,At Risk
14855.0,110,5,5874.65,0,At Risk
14857.0,78,5,2478.731,0,At Risk
14858.0,141,1,180.75,1,Lost
14859.0,190,1,351.9,1,Lost
14861.0,16,9,1254.94,0,At Risk
14865.0,8,3,77.52000000000001,0,At Risk
14866.0,2,8,6460.32,0,At Risk
14867.0,31,13,2241.78,0,At Risk
14868.0,16,4,1230.42,0,At Risk
14869.0,24,4,2056.69,0,At Risk
14870.0,49,5,1511.7,0,At Risk
14871.0,129,5,726.89,0,At Risk
14872.0,119,3,816.6,0,At Risk
14873.0,269,1,334.45,1,Lost
14874.0,171,1,116.18,1,Lost
14875.0,77,1,1397.08,0,At Risk
14876.0,157,2,256.7,1,Lost
14877.0,54,2,425.85,0,At Risk
14878.0,12,16,2600.41,0,At Risk
14879.0,320,1,185.06,1,Lost
14882.0,26,12,2956.9500000000003,0,At Risk
14884.0,305,1,120.6,1,Lost
14885.0,63,2,832.8,0,At Risk
14890.0,254,2,691.6,1,Lost
14891.0,52,2,552.35,0,At Risk
14892.0,326,1,202.35000000000002,1,Lost
14893.0,253,1,571.76,1,Lost
14894.0,79,2,837.0600000000001,0,At Risk
14895.0,19,18,13980.83,0,At Risk
14896.0,1,7,1614.45,0,At Risk
14897.0,45,4,1774.16,0,At Risk
14898.0,7,9,2195.14,0,At Risk
14899.0,31,1,1331.38,0,At Risk
14900.0,158,1,13.919999999999998,1,Lost
14901.0,2,5,860.11,0,At Risk
14902.0,31,2,702.96,0,At Risk
14904.0,44,2,605.05,0,At Risk
14905.0,10,6,1355.24,0,At Risk
14906.0,81,1,68.44,0,At Risk
14907.0,3,10,2664.69,0,At Risk
14908.0,99,1,104.10000000000001,0,At Risk
14909.0,73,3,1404.68,0,At Risk
14911.0,1,205,152121.22,2,Champions
14912.0,37,4,1021.4,0,At Risk
14913.0,24,4,2845.7,0,At Risk
14915.0,11,9,1503.77,0,At Risk
14916.0,67,4,1773.97,0,At Risk
14917.0,232,2,1123.75,1,Lost
14918.0,40,7,4345.66,0,At Risk
14919.0,175,1,359.35,1,Lost
14920.0,201,1,629.4,1,Lost
14922.0,29,2,843.74,0,At Risk
14924.0,246,2,620.96,1,Lost
14926.0,17,2,359.4,0,At Risk
14927.0,32,1,308.2,0,At Risk
14928.0,263,1,223.91000000000003,1,Lost
14929.0,57,1,612.8100000000001,0,At Risk
14930.0,106,3,2873.77,0,At Risk
14932.0,1,2,666.13,0,At Risk
14933.0,79,4,1770.0,0,At Risk
14934.0,14,3,1612.56,0,At Risk
14935.0,255,1,1065.12,1,Lost
14936.0,26,4,4273.79,0,At Risk
14938.0,198,2,2322.43,1,Lost
14940.0,53,2,531.49,0,At Risk
14941.0,214,1,182.1,1,Lost
14942.0,37,4,746.56,0,At Risk
14943.0,299,1,107.62,1,Lost
14944.0,25,7,3884.42,0,At Risk
14945.0,49,1,179.4,0,At Risk
14947.0,24,4,758.97,0,At Risk
14949.0,105,4,515.0,0,At Risk
14952.0,32,21,9529.86,0,At Risk
14953.0,54,3,685.65,0,At Risk
14954.0,339,1,167.27,1,Lost
14955.0,368,1,163.77,1,Lost
14956.0,57,1,1325.0,0,At Risk
14957.0,280,1,203.2,1,Lost
14958.0,231,3,458.26,1,Lost
14961.0,15,13,9365.47,0,At Risk
14962.0,175,3,240.21000000000004,1,Lost
14963.0,15,7,1651.23,0,At Risk
14966.0,23,5,881.24,0,At Risk
14967.0,77,5,1518.81,0,At Risk
14968.0,94,1,353.65,0,At Risk
14969.0,339,1,906.23,1,Lost
14970.0,45,8,3327.29,0,At Risk
14972.0,17,1,30.300000000000004,0,At Risk
14975.0,57,1,192.45,0,At Risk
14977.0,361,1,31.929999999999996,1,Lost
14978.0,66,5,1190.82,0,At Risk
14979.0,371,1,429.66,1,Lost
14980.0,373,1,150.68,1,Lost
14981.0,59,1,270.8,0,At Risk
14982.0,208,1,237.78,1,Lost
14983.0,325,1,183.20000000000002,1,Lost
14984.0,24,4,1058.1399999999999,0,At Risk
14986.0,12,2,563.1,0,At Risk
14987.0,1,7,1387.4499999999998,0,At Risk
14988.0,16,6,1704.11,0,At Risk
14989.0,297,1,342.4,1,Lost
14990.0,248,2,304.17,1,Lost
14991.0,66,1,314.67,0,At Risk
14992.0,78,1,210.5,0,At Risk
14993.0,199,1,36.13,1,Lost
14994.0,18,5,946.72,0,At Risk
14996.0,117,2,442.28999999999996,0,At Risk
14997.0,291,1,230.4,1,Lost
14998.0,64,2,338.31,0,At Risk
14999.0,228,1,129.48000000000002,1,Lost
15001.0,30,2,199.10999999999999,0,At Risk
15002.0,3,6,3127.9700000000003,0,At Risk
15003.0,109,6,1027.03,0,At Risk
15005.0,2,29,7681.71,0,At Risk
15006.0,89,1,277.4,0,At Risk
15008.0,116,2,360.0,0,At Risk
15011.0,31,2,416.6,0,At Risk
15012.0,9,2,429.78,0,At Risk
15013.0,123,10,1610.82,0,At Risk
15015.0,137,13,2354.97,0,At Risk
15016.0,29,4,450.85,0,At Risk
15018.0,3,1,111.25,0,At Risk
15020.0,15,1,198.47,0,At Risk
15021.0,2,4,826.91,0,At Risk
15022.0,313,1,281.05,1,Lost
15023.0,5,10,5287.64,0,At Risk
15024.0,3,8,2414.18,0,At Risk
15025.0,204,1,617.83,1,Lost
15026.0,11,2,579.89,0,At Risk
15027.0,31,6,2129.45,0,At Risk
15028.0,4,3,521.78,0,At Risk
15029.0,255,1,365.1,1,Lost
15030.0,16,6,1461.63,0,At Risk
15031.0,30,10,2449.75,0,At Risk
15032.0,2,7,8821.55,0,At Risk
15034.0,22,6,3957.04,0,At Risk
15037.0,12,2,397.76,0,At Risk
15038.0,5,4,579.67,0,At Risk
15039.0,4,47,19960.3,3,Loyal Customers
15040.0,177,1,7.49,1,Lost
15041.0,80,1,109.47,0,At Risk
15042.0,231,1,179.52,1,Lost
15043.0,99,5,2333.3199999999997,0,At Risk
15044.0,15,18,8389.42,0,At Risk
15046.0,61,10,2533.37,0,At Risk
15048.0,4,1,98.7,0,At Risk
15050.0,57,2,2349.5,0,At Risk
15051.0,15,6,2543.55,0,At Risk
15055.0,110,3,549.12,0,At Risk
15056.0,156,1,113.64999999999999,1,Lost
15057.0,79,3,1766.46,0,At Risk
15058.0,12,5,1285.04,0,At Risk
15059.0,12,10,2153.48,0,At Risk
15061.0,3,86,83284.38,3,Loyal Customers
15062.0,59,4,1597.76,0,At Risk
15064.0,46,4,1254.41,0,At Risk
15065.0,46,1,168.73,0,At Risk
15067.0,49,2,2118.12,0,At Risk
15068.0,54,2,621.54,0,At Risk
15070.0,8,3,737.0500000000001,0,At Risk
15071.0,22,2,473.49,0,At Risk
15072.0,115,1,187.51999999999998,0,At Risk
15073.0,36,5,1744.61,0,At Risk
15074.0,65,2,817.46,0,At Risk
15076.0,128,2,566.89,0,At Risk
15077.0,130,2,2428.08,0,At Risk
15078.0,4,23,8018.77,0,At Risk
15079.0,1,8,2871.74,0,At Risk
15080.0,63,2,546.25,0,At Risk
15081.0,3,8,1460.92,0,At Risk
15082.0,304,1,93.35000000000001,1,Lost
15084.0,15,2,965.2,0,At Risk
15085.0,365,1,347.54,1,Lost
15086.0,200,2,218.53,1,Lost
15091.0,310,2,565.9,1,Lost
15092.0,98,1,318.65,0,At Risk
15093.0,8,18,9729.09,0,At Risk
15094.0,99,2,83.0,0,At Risk
15095.0,56,6,1771.04,0,At Risk
15097.0,219,2,660.27,1,Lost
15100.0,2,6,2018.6999999999998,0,At Risk
15101.0,151,4,1160.41,1,Lost
15102.0,166,2,554.67,1,Lost
15105.0,66,2,795.98,0,At Risk
15107.0,8,4,620.85,0,At Risk
15109.0,215,2,498.15000000000003,1,Lost
15110.0,39,2,509.75,0,At Risk
15111.0,8,3,1163.39,0,At Risk
15112.0,247,1,209.4,1,Lost
15114.0,19,2,639.56,0,At Risk
15115.0,368,1,191.74,1,Lost
15117.0,84,3,934.19,0,At Risk
15122.0,58,8,2853.4900000000002,0,At Risk
15123.0,57,3,2456.86,0,At Risk
15124.0,112,2,266.63,0,At Risk
15125.0,115,9,5496.39,0,At Risk
15126.0,172,2,449.49,1,Lost
15127.0,155,1,304.97,1,Lost
15128.0,66,1,312.68,0,At Risk
15129.0,21,12,3412.78,0,At Risk
15131.0,30,1,80.28,0,At Risk
15133.0,18,2,824.48,0,At Risk
15134.0,17,2,208.3,0,At Risk
15135.0,192,1,166.63,1,Lost
15137.0,156,2,823.4,1,Lost
15138.0,29,1,502.52,0,At Risk
15140.0,78,1,889.44,0,At Risk
15141.0,93,7,1388.47,0,At Risk
15142.0,46,5,2121.18,0,At Risk
15143.0,68,1,304.18,0,At Risk
15144.0,15,12,5579.87,0,At Risk
15149.0,212,4,1033.81,1,Lost
15150.0,92,3,3686.61,0,At Risk
15151.0,59,2,2085.61,0,At Risk
15152.0,337,1,518.14,1,Lost
15154.0,114,2,1089.44,0,At Risk
15155.0,19,1,383.96999999999997,0,At Risk
15157.0,205,2,718.04,1,Lost
15158.0,37,1,204.62,0,At Risk
15159.0,31,4,3475.7200000000003,0,At Risk
15160.0,10,3,431.11,0,At Risk
15161.0,24,1,119.92,0,At Risk
15162.0,367,1,312.9,1,Lost
15164.0,25,6,1203.53,0,At Risk
