Customer ID,Recency,Frequency,Monetary,Average_Order_Value
14399.0,30,8,2108.21,263.52625
14400.0,44,2,1157.77,578.885
14401.0,60,9,2744.42,304.93555555555554
14402.0,288,1,285.6,285.6
14403.0,225,2,404.7,202.35
14404.0,5,8,1404.04,175.505
14405.0,22,1,195.0,195.0
14408.0,107,4,1503.2400000000002,375.81000000000006
14409.0,4,5,1696.64,339.32800000000003
14410.0,12,2,1531.63,765.815
14412.0,60,1,656.16,656.16
14413.0,46,3,643.47,214.49
14414.0,10,1,902.35,902.35
14415.0,15,10,6124.52,612.452
14417.0,23,1,524.65,524.65
14419.0,18,1,202.85,202.85
14420.0,32,3,1251.65,417.2166666666667
14421.0,148,4,1656.26,414.065
14422.0,10,13,6007.88,462.1446153846154
14423.0,73,2,651.41,325.705
14425.0,70,3,661.39,220.46333333333334
14426.0,39,7,7246.27,1035.1814285714286
14427.0,130,2,900.1800000000001,450.09000000000003
14429.0,39,1,516.28,516.28
14430.0,147,3,1220.9,406.9666666666667
14431.0,15,3,2143.84,714.6133333333333
14433.0,101,1,280.7,280.7
14435.0,137,1,90.42,90.42
14436.0,189,1,182.64000000000001,182.64000000000001
14437.0,1,5,873.34,174.668
14439.0,79,4,6781.8,1695.45
14440.0,1,9,4281.05,475.6722222222222
14441.0,10,7,2898.8,414.11428571428576
14442.0,50,5,3777.2,755.4399999999999
14443.0,4,2,966.27,483.135
14444.0,92,1,120.44,120.44
14445.0,91,1,221.65,221.65
14446.0,22,1,189.93,189.93
14447.0,36,1,548.5,548.5
14449.0,8,5,1555.4,311.08000000000004
14450.0,15,4,645.19,161.2975
14451.0,25,10,2614.78,261.478
14452.0,31,2,399.9,199.95
14454.0,12,5,977.3,195.45999999999998
14455.0,68,4,617.72,154.43
14458.0,16,1,228.07,228.07
14459.0,287,1,3537.821,3537.821
14460.0,32,6,659.16,109.86
14461.0,18,10,4573.85,457.38500000000005
14462.0,68,1,262.24,262.24
14463.0,135,1,256.95,256.95
14464.0,204,2,111.0,55.5
14465.0,64,8,2887.4100000000003,360.92625000000004
14466.0,8,7,2374.5,339.2142857142857
14467.0,25,8,1606.98,200.8725
14468.0,369,1,204.24,204.24
14469.0,52,4,2093.46,523.365
14470.0,66,1,250.85,250.85
14471.0,227,2,400.95,200.475
14472.0,325,1,266.05,266.05
14474.0,215,1,711.23,711.23
14475.0,44,1,225.3,225.3
14477.0,72,3,660.0,220.0
14478.0,18,4,1276.66,319.165
14479.0,1,3,982.86,327.62
14480.0,38,3,1020.47,340.1566666666667
14481.0,43,3,1648.18,549.3933333333333
14482.0,15,6,2283.91,380.65166666666664
14483.0,372,1,120.0,120.0
14484.0,37,3,749.0600000000001,249.6866666666667
14486.0,147,2,175.5,87.75
14487.0,4,2,225.89000000000001,112.94500000000001
14489.0,73,3,1111.55,370.51666666666665
14490.0,42,2,1273.47,636.735
14491.0,8,1,127.2,127.2
14492.0,66,7,1921.91,274.55857142857144
14493.0,26,5,2704.62,540.924
14494.0,37,2,261.9,130.95
14495.0,295,1,51.0,51.0
14496.0,9,6,2129.42,354.90333333333336
14497.0,309,1,221.69,221.69
14498.0,37,5,1943.51,388.702
14499.0,10,4,1293.3500000000001,323.33750000000003
14505.0,40,11,6019.65,547.2409090909091
14506.0,5,3,1256.6000000000001,418.86666666666673
14507.0,14,5,1848.8600000000001,369.77200000000005
14508.0,12,3,554.87,184.95666666666668
14509.0,170,1,110.95,110.95
14510.0,11,3,979.85,326.6166666666667
14512.0,19,5,940.69,188.138
14513.0,72,3,332.42,110.80666666666667
14514.0,72,6,3389.84,564.9733333333334
14515.0,23,6,1647.17,274.52833333333336
14516.0,152,1,151.17,151.17
14519.0,319,2,203.14,101.57
14521.0,127,1,199.45000000000002,199.45000000000002
14522.0,231,4,773.8800000000001,193.47000000000003
14524.0,45,4,1066.03,266.5075
14525.0,64,8,3810.64,476.33
14526.0,25,1,258.65,258.65
14527.0,1,69,19257.08,279.088115942029
14530.0,32,10,3226.76,322.67600000000004
14531.0,115,1,376.34,376.34
14532.0,47,7,2912.93,416.1328571428571
14533.0,43,4,1516.65,379.1625
14534.0,33,8,1790.36,223.795
14535.0,31,6,3118.39,519.7316666666667
14537.0,259,1,285.84000000000003,285.84000000000003
14538.0,166,3,982.59,327.53000000000003
14540.0,15,8,2756.98,344.6225
14541.0,52,6,1038.03,173.005
14543.0,16,23,10988.14,477.7452173913043
14544.0,106,1,934.23,934.23
14545.0,310,1,349.25,349.25
14546.0,12,6,2610.91,435.15166666666664
14548.0,120,7,1888.49,269.7842857142857
14549.0,56,3,624.36,208.12
14550.0,24,2,587.69,293.845
14551.0,47,5,691.86,138.372
14552.0,16,2,343.71,171.855
14553.0,47,4,959.33,239.8325
14555.0,17,4,1991.49,497.8725
14556.0,232,3,815.69,271.8966666666667
14558.0,290,3,655.5,218.5
14559.0,26,1,75.6,75.6
14560.0,15,22,3876.2599999999998,176.19363636363636
14562.0,26,8,1631.38,203.9225
14563.0,145,2,640.54,320.27
14564.0,70,2,2605.62,1302.81
14565.0,109,1,760.1,760.1
14566.0,53,3,2660.0,886.6666666666666
14568.0,71,1,919.7,919.7
14569.0,88,3,369.94,123.31333333333333
14570.0,79,1,395.69,395.69
14571.0,61,1,160.0,160.0
14572.0,53,4,2722.34,680.585
14573.0,8,5,925.3,185.06
14574.0,368,1,143.70000000000002,143.70000000000002
14575.0,124,1,420.22,420.22
14576.0,8,1,35.400000000000006,35.400000000000006
14577.0,30,3,504.44,168.14666666666668
14579.0,68,1,105.56,105.56
14580.0,154,1,14.850000000000001,14.850000000000001
14581.0,180,1,271.05,271.05
14583.0,19,3,673.33,224.44333333333336
14584.0,57,4,705.1,176.275
14585.0,18,4,986.22,246.555
14588.0,214,1,135.39,135.39
14589.0,7,1,39.75,39.75
14590.0,60,20,2993.37,149.6685
14593.0,33,9,3048.38,338.7088888888889
14594.0,9,1,255.0,255.0
14595.0,89,2,423.85,211.925
14596.0,262,1,222.22000000000003,222.22000000000003
14597.0,15,4,1318.3899999999999,329.59749999999997
14598.0,205,1,162.07,162.07
14599.0,26,2,457.89,228.945
14600.0,29,1,471.84000000000003,471.84000000000003
14602.0,292,1,205.35999999999999,205.35999999999999
14604.0,269,1,143.85999999999999,143.85999999999999
14605.0,10,4,921.5600000000001,230.39000000000001
14606.0,2,102,18482.1,181.1970588235294
14607.0,103,8,7553.63,944.20375
14608.0,15,7,1567.79,223.97
14609.0,26,6,884.64,147.44
14610.0,31,2,24.35,12.175
14611.0,79,2,604.3299999999999,302.16499999999996
14612.0,51,1,877.7,877.7
14613.0,316,1,76.32000000000001,76.32000000000001
14614.0,22,1,295.13,295.13
14615.0,30,5,951.76,190.352
14616.0,21,2,121.7,60.85
14617.0,38,2,190.47000000000003,95.23500000000001
14618.0,12,4,788.88,197.22
14619.0,177,1,896.8000000000001,896.8000000000001
14621.0,147,4,1212.21,303.0525
14623.0,16,5,1130.28,226.05599999999998
14624.0,51,4,588.22,147.055
14625.0,10,9,3598.25,399.80555555555554
14626.0,31,7,2619.65,374.2357142857143
14627.0,15,1,462.75,462.75
14628.0,78,3,1326.04,442.0133333333333
14630.0,120,1,338.65,338.65
14631.0,22,3,1018.71,339.57
14634.0,73,4,2124.46,531.115
14635.0,89,1,215.22,215.22
14637.0,313,1,106.67999999999999,106.67999999999999
14639.0,44,3,1994.47,664.8233333333334
14640.0,45,4,1541.98,385.495
14643.0,253,3,986.08,328.6933333333333
14644.0,50,5,1416.96,283.392
14645.0,270,1,279.8,279.8
14646.0,10,78,248396.5,3184.5705128205127
14647.0,159,1,270.0,270.0
14648.0,52,15,4466.65,297.77666666666664
14649.0,18,5,2248.6,449.71999999999997
14650.0,224,1,62.5,62.5
14651.0,30,7,1371.77,195.96714285714285
14653.0,149,5,1666.41,333.28200000000004
14654.0,374,1,246.86,246.86
14655.0,24,3,1946.28,648.76
14656.0,51,3,498.95,166.31666666666666
14657.0,65,2,601.97,300.985
14662.0,63,3,635.06,211.68666666666664
14663.0,66,2,490.6,245.3
14665.0,63,2,913.95,456.975
14667.0,1,31,12418.01,400.58096774193547
14668.0,81,1,111.63,111.63
14669.0,269,4,1957.54,489.385
14670.0,368,1,190.47,190.47
14671.0,185,2,1127.45,563.725
14672.0,151,2,347.59,173.795
14673.0,3,3,1674.41,558.1366666666667
14674.0,145,1,173.66,173.66
14675.0,24,1,419.22,419.22
14676.0,30,6,5808.55,968.0916666666667
14677.0,228,1,184.91,184.91
14678.0,215,1,403.39,403.39
14679.0,17,3,1289.44,429.81333333333333
14680.0,7,43,28615.27,665.4713953488372
14681.0,23,3,376.20000000000005,125.40000000000002
14682.0,64,4,1462.81,365.7025
14683.0,224,1,146.56,146.56
14684.0,26,1,228.52,228.52
14685.0,212,8,4536.64,567.08
14686.0,50,5,852.53,170.506
14687.0,36,2,773.6800000000001,386.84000000000003
14688.0,9,8,2056.3,257.0375
14690.0,28,2,422.63,211.315
14692.0,16,8,1123.59,140.44875
14693.0,61,6,992.46,165.41
14694.0,253,1,244.31,244.31
14695.0,155,3,1534.22,511.4066666666667
14696.0,9,2,688.95,344.475
14699.0,71,3,593.47,197.82333333333335
14700.0,51,2,880.96,440.48
14701.0,78,6,1961.02,326.83666666666664
14702.0,1,13,3427.44,263.64923076923077
14704.0,60,2,258.96,129.48
14706.0,254,1,367.54,367.54
14707.0,71,2,139.2,69.6
14708.0,4,3,1085.91,361.97
14709.0,15,12,3965.29,330.44083333333333
14710.0,15,9,1300.31,144.4788888888889
14712.0,54,1,411.0,411.0
14713.0,1,11,2752.5099999999998,250.2281818181818
14714.0,43,3,746.05,248.6833333333333
14715.0,78,4,958.0699999999999,239.51749999999998
14716.0,80,1,235.77,235.77
14717.0,369,1,81.3,81.3
14718.0,46,1,226.42,226.42
14721.0,15,1,109.07,109.07
14722.0,113,2,309.1,154.55
14723.0,7,7,927.89,132.5557142857143
14724.0,226,1,341.9,341.9
14725.0,30,3,597.16,199.0533333333333
14726.0,290,1,116.5,116.5
14727.0,182,2,195.15,97.575
14728.0,49,1,190.58,190.58
14729.0,9,3,586.24,195.41333333333333
14732.0,28,11,2814.58,255.8709090909091
14733.0,3,4,6579.26,1644.815
14734.0,61,4,1056.42,264.105
14735.0,24,24,6174.47,257.26958333333334
14736.0,121,2,374.05,187.025
14737.0,36,1,2389.62,2389.62
14738.0,196,2,507.45,253.725
14739.0,3,19,8385.22,441.3273684210526
14740.0,45,8,2712.85,339.10625
14741.0,8,2,497.25,248.625
14742.0,71,1,579.85,579.85
14743.0,228,1,50.48,50.48
14744.0,2,8,2785.1,348.1375
14745.0,137,7,1331.15,190.16428571428574
14746.0,42,4,593.5,148.375
14748.0,4,7,1736.57,248.08142857142857
14749.0,115,1,310.15,310.15
14750.0,372,1,112.03,112.03
14751.0,320,2,126.45,63.225
14753.0,96,1,306.36,306.36
14754.0,61,4,909.88,227.47
14755.0,17,14,4962.27,354.4478571428572
14756.0,18,2,1914.8,957.4
14758.0,32,3,1380.9099999999999,460.3033333333333
14761.0,80,1,192.02,192.02
14762.0,262,1,117.05000000000001,117.05000000000001
14766.0,2,6,4082.76,680.46
14767.0,110,1,382.81,382.81
14769.0,26,9,5097.13,566.3477777777778
14770.0,103,6,2761.2200000000003,460.2033333333334
14771.0,257,2,594.62,297.31
14773.0,228,1,140.55,140.55
14774.0,164,1,241.45,241.45
14775.0,8,1,406.56,406.56
14776.0,23,4,1170.0,292.5
14777.0,39,1,307.56,307.56
14783.0,295,1,307.3,307.3
14784.0,25,1,159.94,159.94
14786.0,186,1,90.96,90.96
14787.0,107,1,110.65,110.65
14788.0,232,1,476.88,476.88
14790.0,10,6,1781.56,296.9266666666667
14791.0,242,1,303.63,303.63
14793.0,171,1,396.91,396.91
14794.0,38,3,633.99,211.33
14796.0,2,11,2865.05,260.45909090909095
14797.0,143,1,300.31,300.31
14798.0,17,5,550.5699999999999,110.11399999999999
14799.0,373,1,180.45,180.45
14800.0,5,6,3415.38,569.23
14802.0,74,2,1502.98,751.49
14805.0,40,3,536.15,178.71666666666667
14806.0,75,1,110.03999999999999,110.03999999999999
14807.0,26,2,504.14,252.07
14809.0,257,2,686.76,343.38
14810.0,5,3,446.59,148.86333333333332
14811.0,23,1,170.5,170.5
14812.0,234,1,178.85,178.85
14813.0,5,4,888.91,222.2275
14814.0,217,1,154.21,154.21
14817.0,31,5,2849.52,569.904
14818.0,94,3,495.76,165.25333333333333
14819.0,130,2,184.34,92.17
14820.0,16,5,767.47,153.494
14821.0,2,7,1230.15,175.7357142857143
14822.0,121,1,157.70000000000002,157.70000000000002
14824.0,15,6,2895.2000000000003,482.53333333333336
14825.0,4,13,2698.17,207.55153846153846
14826.0,217,2,385.2,192.6
14827.0,301,1,0.0,0.0
14828.0,24,10,7699.7,769.97
14829.0,8,4,995.29,248.8225
14831.0,316,3,1676.57,558.8566666666667
14832.0,266,1,322.69,322.69
14833.0,134,1,94.8,94.8
14834.0,43,1,485.86,485.86
14835.0,164,2,297.0,148.5
14837.0,78,5,1810.82,362.164
14838.0,59,2,769.9200000000001,384.96000000000004
14839.0,54,3,915.28,305.0933333333333
14840.0,175,1,299.86,299.86
14841.0,10,8,3867.2400000000002,483.40500000000003
14843.0,72,1,211.79999999999998,211.79999999999998
14844.0,66,6,3512.62,585.4366666666666
14845.0,235,1,150.0,150.0
14846.0,63,1,437.4,437.4
14847.0,43,2,1039.55,519.775
14848.0,40,1,310.56,310.56
14849.0,9,21,7832.91,372.99571428571426
14850.0,53,6,1445.21,240.86833333333334
14851.0,266,1,318.06,318.06
14852.0,60,12,3295.7400000000002,274.64500000000004
14853.0,59,3,901.0699999999999,300.3566666666666
14854.0,26,4,1563.03,390.7575
14855.0,110,5,5874.65,1174.9299999999998
14857.0,78,5,2478.731,495.74620000000004
14858.0,141,1,180.75,180.75
14859.0,190,1,351.9,351.9
14861.0,16,9,1254.94,139.4377777777778
14865.0,8,3,77.52000000000001,25.840000000000003
14866.0,2,8,6460.32,807.54
14867.0,31,13,2241.78,172.4446153846154
14868.0,16,4,1230.42,307.605
14869.0,24,4,2056.69,514.1725
14870.0,49,5,1511.7,302.34000000000003
14871.0,129,5,726.89,145.378
14872.0,119,3,816.6,272.2
14873.0,269,1,334.45,334.45
14874.0,171,1,116.18,116.18
14875.0,77,1,1397.08,1397.08
14876.0,157,2,256.7,128.35
14877.0,54,2,425.85,212.925
14878.0,12,16,2600.41,162.525625
14879.0,320,1,185.06,185.06
14882.0,26,12,2956.9500000000003,246.41250000000002
14884.0,305,1,120.6,120.6
14885.0,63,2,832.8,416.4
14890.0,254,2,691.6,345.8
14891.0,52,2,552.35,276.175
14892.0,326,1,202.35000000000002,202.35000000000002
14893.0,253,1,571.76,571.76
14894.0,79,2,837.0600000000001,418.53000000000003
14895.0,19,18,13980.83,776.7127777777778
14896.0,1,7,1614.45,230.6357142857143
14897.0,45,4,1774.16,443.54
14898.0,7,9,2195.14,243.90444444444444
14899.0,31,1,1331.38,1331.38
14900.0,158,1,13.919999999999998,13.919999999999998
14901.0,2,5,860.11,172.022
14902.0,31,2,702.96,351.48
14904.0,44,2,605.05,302.525
14905.0,10,6,1355.24,225.87333333333333
14906.0,81,1,68.44,68.44
14907.0,3,10,2664.69,266.469
14908.0,99,1,104.10000000000001,104.10000000000001
14909.0,73,3,1404.68,468.2266666666667
14911.0,1,205,152121.22,742.054731707317
14912.0,37,4,1021.4,255.35
14913.0,24,4,2845.7,711.425
14915.0,11,9,1503.77,167.08555555555554
14916.0,67,4,1773.97,443.4925
14917.0,232,2,1123.75,561.875
14918.0,40,7,4345.66,620.8085714285714
14919.0,175,1,359.35,359.35
14920.0,201,1,629.4,629.4
14922.0,29,2,843.74,421.87
14924.0,246,2,620.96,310.48
14926.0,17,2,359.4,179.7
14927.0,32,1,308.2,308.2
14928.0,263,1,223.91000000000003,223.91000000000003
14929.0,57,1,612.8100000000001,612.8100000000001
14930.0,106,3,2873.77,957.9233333333333
14932.0,1,2,666.13,333.065
14933.0,79,4,1770.0,442.5
14934.0,14,3,1612.56,537.52
14935.0,255,1,1065.12,1065.12
14936.0,26,4,4273.79,1068.4475
14938.0,198,2,2322.43,1161.215
14940.0,53,2,531.49,265.745
14941.0,214,1,182.1,182.1
14942.0,37,4,746.56,186.64
14943.0,299,1,107.62,107.62
14944.0,25,7,3884.42,554.9171428571428
14945.0,49,1,179.4,179.4
14947.0,24,4,758.97,189.7425
14949.0,105,4,515.0,128.75
14952.0,32,21,9529.86,453.8028571428572
14953.0,54,3,685.65,228.54999999999998
14954.0,339,1,167.27,167.27
14955.0,368,1,163.77,163.77
14956.0,57,1,1325.0,1325.0
14957.0,280,1,203.2,203.2
14958.0,231,3,458.26,152.75333333333333
14961.0,15,13,9365.47,720.4207692307692
14962.0,175,3,240.21000000000004,80.07000000000001
14963.0,15,7,1651.23,235.89000000000001
14966.0,23,5,881.24,176.248
14967.0,77,5,1518.81,303.762
14968.0,94,1,353.65,353.65
14969.0,339,1,906.23,906.23
14970.0,45,8,3327.29,415.91125
14972.0,17,1,30.300000000000004,30.300000000000004
14975.0,57,1,192.45,192.45
14977.0,361,1,31.929999999999996,31.929999999999996
14978.0,66,5,1190.82,238.164
14979.0,371,1,429.66,429.66
14980.0,373,1,150.68,150.68
14981.0,59,1,270.8,270.8
14982.0,208,1,237.78,237.78
14983.0,325,1,183.20000000000002,183.20000000000002
14984.0,24,4,1058.1399999999999,264.53499999999997
14986.0,12,2,563.1,281.55
14987.0,1,7,1387.4499999999998,198.20714285714283
14988.0,16,6,1704.11,284.0183333333333
14989.0,297,1,342.4,342.4
14990.0,248,2,304.17,152.085
14991.0,66,1,314.67,314.67
14992.0,78,1,210.5,210.5
14993.0,199,1,36.13,36.13
14994.0,18,5,946.72,189.344
14996.0,117,2,442.28999999999996,221.14499999999998
14997.0,291,1,230.4,230.4
14998.0,64,2,338.31,169.155
14999.0,228,1,129.48000000000002,129.48000000000002
15001.0,30,2,199.10999999999999,99.55499999999999
15002.0,3,6,3127.9700000000003,521.3283333333334
15003.0,109,6,1027.03,171.17166666666665
15005.0,2,29,7681.71,264.8865517241379
15006.0,89,1,277.4,277.4
15008.0,116,2,360.0,180.0
15011.0,31,2,416.6,208.3
15012.0,9,2,429.78,214.89
15013.0,123,10,1610.82,161.082
15015.0,137,13,2354.97,181.15153846153845
15016.0,29,4,450.85,112.7125
15018.0,3,1,111.25,111.25
15020.0,15,1,198.47,198.47
15021.0,2,4,826.91,206.7275
15022.0,313,1,281.05,281.05
15023.0,5,10,5287.64,528.764
15024.0,3,8,2414.18,301.7725
15025.0,204,1,617.83,617.83
15026.0,11,2,579.89,289.945
15027.0,31,6,2129.45,354.9083333333333
15028.0,4,3,521.78,173.92666666666665
15029.0,255,1,365.1,365.1
15030.0,16,6,1461.63,243.60500000000002
15031.0,30,10,2449.75,244.975
15032.0,2,7,8821.55,1260.2214285714285
15034.0,22,6,3957.04,659.5066666666667
15037.0,12,2,397.76,198.88
15038.0,5,4,579.67,144.9175
15039.0,4,47,19960.3,424.6872340425532
15040.0,177,1,7.49,7.49
15041.0,80,1,109.47,109.47
15042.0,231,1,179.52,179.52
15043.0,99,5,2333.3199999999997,466.66399999999993
15044.0,15,18,8389.42,466.0788888888889
15046.0,61,10,2533.37,253.337
15048.0,4,1,98.7,98.7
15050.0,57,2,2349.5,1174.75
15051.0,15,6,2543.55,423.925
15055.0,110,3,549.12,183.04
15056.0,156,1,113.64999999999999,113.64999999999999
15057.0,79,3,1766.46,588.82
15058.0,12,5,1285.04,257.008
15059.0,12,10,2153.48,215.348
15061.0,3,86,83284.38,968.423023255814
15062.0,59,4,1597.76,399.44
15064.0,46,4,1254.41,313.6025
15065.0,46,1,168.73,168.73
15067.0,49,2,2118.12,1059.06
15068.0,54,2,621.54,310.77
15070.0,8,3,737.0500000000001,245.68333333333337
15071.0,22,2,473.49,236.745
15072.0,115,1,187.51999999999998,187.51999999999998
15073.0,36,5,1744.61,348.92199999999997
15074.0,65,2,817.46,408.73
15076.0,128,2,566.89,283.445
15077.0,130,2,2428.08,1214.04
15078.0,4,23,8018.77,348.6421739130435
15079.0,1,8,2871.74,358.9675
15080.0,63,2,546.25,273.125
15081.0,3,8,1460.92,182.615
15082.0,304,1,93.35000000000001,93.35000000000001
15084.0,15,2,965.2,482.6
15085.0,365,1,347.54,347.54
15086.0,200,2,218.53,109.265
15091.0,310,2,565.9,282.95
15092.0,98,1,318.65,318.65
15093.0,8,18,9729.09,540.505
15094.0,99,2,83.0,41.5
15095.0,56,6,1771.04,295.17333333333335
15097.0,219,2,660.27,330.135
15100.0,2,6,2018.6999999999998,336.45
15101.0,151,4,1160.41,290.1025
15102.0,166,2,554.67,277.335
15105.0,66,2,795.98,397.99
15107.0,8,4,620.85,155.2125
15109.0,215,2,498.15000000000003,249.07500000000002
15110.0,39,2,509.75,254.875
15111.0,8,3,1163.39,387.7966666666667
15112.0,247,1,209.4,209.4
15114.0,19,2,639.56,319.78
15115.0,368,1,191.74,191.74
15117.0,84,3,934.19,311.3966666666667
15122.0,58,8,2853.4900000000002,356.68625000000003
15123.0,57,3,2456.86,818.9533333333334
15124.0,112,2,266.63,133.315
15125.0,115,9,5496.39,610.71
15126.0,172,2,449.49,224.745
15127.0,155,1,304.97,304.97
15128.0,66,1,312.68,312.68
15129.0,21,12,3412.78,284.39833333333337
15131.0,30,1,80.28,80.28
15133.0,18,2,824.48,412.24
15134.0,17,2,208.3,104.15
15135.0,192,1,166.63,166.63
15137.0,156,2,823.4,411.7
15138.0,29,1,502.52,502.52
15140.0,78,1,889.44,889.44
15141.0,93,7,1388.47,198.35285714285715
15142.0,46,5,2121.18,424.236
15143.0,68,1,304.18,304.18
15144.0,15,12,5579.87,464.9891666666667
15149.0,212,4,1033.81,258.4525
15150.0,92,3,3686.61,1228.8700000000001
15151.0,59,2,2085.61,1042.805
15152.0,337,1,518.14,518.14
15154.0,114,2,1089.44,544.72
15155.0,19,1,383.96999999999997,383.96999999999997
15157.0,205,2,718.04,359.02
15158.0,37,1,204.62,204.62
15159.0,31,4,3475.7200000000003,868.9300000000001
15160.0,10,3,431.11,143.70333333333335
15161.0,24,1,119.92,119.92
15162.0,367,1,312.9,312.9
15164.0,25,6,1203.53,200.58833333333334
15165.0,9,1,487.75,487.75
15166.0,103,1,167.16,167.16
15167.0,43,4,1468.82,367.205
15169.0,18,2,569.22,284.61
15170.0,42,1,81.15,81.15
15173.0,16,7,1494.6,213.5142857142857
15174.0,46,1,345.71,345.71
15176.0,303,1,988.04,988.04
15177.0,61,1,948.93,948.93
15179.0,28,8,5284.97,660.62125
15180.0,3,3,816.9300000000001,272.31
15181.0,56,2,510.72,255.36
15182.0,21,9,2376.1020000000003,264.01133333333337
15183.0,183,3,639.93,213.30999999999997
15184.0,23,2,283.19,141.595
15186.0,110,3,991.7900000000001,330.5966666666667
15188.0,361,1,310.43,310.43
15189.0,17,5,1298.99,259.798
15190.0,70,1,834.4399999999999,834.4399999999999
15191.0,99,3,588.05,196.01666666666665
15192.0,1,3,937.07,312.3566666666667
15194.0,4,14,4811.16,343.6542857142857
15196.0,68,2,313.7,156.85
15197.0,30,3,797.9,265.96666666666664
15198.0,44,3,377.71,125.90333333333332
15199.0,10,6,1853.7,308.95
15200.0,130,1,549.05,549.05
15201.0,75,2,606.4100000000001,303.20500000000004
15202.0,56,3,6001.49,2000.4966666666667
15203.0,26,9,2572.38,285.82
15207.0,52,3,683.9200000000001,227.97333333333336
15208.0,59,1,100.4,100.4
15209.0,366,1,178.98000000000002,178.98000000000002
15210.0,14,2,845.01,422.505
15211.0,1,1,383.07,383.07
15212.0,12,1,106.47999999999999,106.47999999999999
15215.0,29,4,1687.49,421.8725
15216.0,254,1,389.49,389.49
15217.0,199,1,426.24,426.24
15218.0,25,11,5711.9400000000005,519.2672727272728
15219.0,284,1,379.7,379.7
15221.0,2,4,2062.2000000000003,515.5500000000001
15222.0,108,10,2965.91,296.591
15223.0,245,3,662.2,220.73333333333335
15224.0,148,3,549.28,183.09333333333333
15227.0,32,4,1269.0900000000001,317.27250000000004
15228.0,64,2,2193.56,1096.78
15229.0,222,1,160.5,160.5
15231.0,257,1,250.26,250.26
15233.0,37,1,59.400000000000006,59.400000000000006
15235.0,5,6,690.3000000000001,115.05000000000001
15240.0,10,7,2753.41,393.3442857142857
15241.0,66,3,1293.72,431.24
15242.0,58,1,302.04,302.04
15243.0,71,1,610.6,610.6
15244.0,302,1,280.51,280.51
15245.0,38,5,2095.0,419.0
15246.0,191,1,266.25,266.25
15247.0,113,2,620.06,310.03
15248.0,47,3,1893.93,631.3100000000001
15249.0,66,5,2577.54,515.508
15250.0,276,1,60.0,60.0
15251.0,50,10,9839.55,983.9549999999999
15252.0,57,3,1362.63,454.21000000000004
15253.0,39,3,1136.89,378.96333333333337
15254.0,182,2,787.99,393.995
15255.0,32,8,2815.17,351.89625
15256.0,197,1,71.95,71.95
15257.0,50,1,368.75,368.75
15259.0,148,4,1182.3799999999999,295.59499999999997
15260.0,8,20,7377.46,368.873
15261.0,17,3,1253.18,417.7266666666667
15262.0,16,2,239.87,119.935
15264.0,166,1,454.66,454.66
15265.0,240,2,1839.52,919.76
15266.0,15,4,732.91,183.2275
15268.0,114,3,961.9000000000001,320.6333333333334
15269.0,16,2,816.56,408.28
15270.0,36,14,6145.37,438.955
15271.0,1,10,2146.95,214.695
15272.0,86,4,1309.01,327.2525
15273.0,235,1,228.96,228.96
15276.0,30,3,491.17,163.72333333333333
15277.0,61,1,220.44,220.44
15278.0,197,4,496.15999999999997,124.03999999999999
15279.0,16,4,1290.03,322.5075
15280.0,124,2,284.4,142.2
15281.0,14,7,6211.42,887.3457142857143
15282.0,206,1,348.59,348.59
15283.0,26,3,148.33,49.443333333333335
15284.0,136,1,24.75,24.75
15285.0,43,1,94.92,94.92
15287.0,15,3,369.34000000000003,123.11333333333334
15288.0,1,6,1574.51,262.41833333333335
15289.0,94,2,653.3100000000001,326.65500000000003
15290.0,29,8,2553.06,319.1325
15291.0,9,26,9178.26,353.01
15293.0,301,1,247.5,247.5
15294.0,46,1,233.35,233.35
15295.0,290,1,207.04,207.04
15296.0,56,6,6650.17,1108.3616666666667
15298.0,2,12,4659.47,388.2891666666667
15299.0,8,6,3484.5299999999997,580.755
15301.0,4,6,2533.09,422.1816666666667
15302.0,366,1,308.0,308.0
15303.0,201,2,650.16,325.08
15304.0,4,2,225.15,112.575
15305.0,191,1,93.6,93.6
15306.0,136,6,2310.38,385.06333333333333
15309.0,246,4,797.96,199.49
15310.0,114,1,1634.64,1634.64
15311.0,1,121,55942.74,462.336694214876
15312.0,19,8,2005.3400000000001,250.66750000000002
15314.0,49,2,492.47999999999996,246.23999999999998
15317.0,313,1,129.75,129.75
15321.0,73,9,3961.42,440.15777777777777
15322.0,112,1,711.18,711.18
15323.0,198,3,434.6,144.86666666666667
15324.0,337,1,140.22000000000003,140.22000000000003
15325.0,31,7,1439.72,205.67428571428573
15326.0,245,4,1388.81,347.2025
15328.0,43,1,107.24,107.24
15329.0,10,8,1909.13,238.64125
15331.0,135,3,767.91,255.97
15332.0,2,6,4892.68,815.4466666666667
15336.0,37,1,240.5,240.5
15337.0,47,1,373.02,373.02
15338.0,313,1,277.93,277.93
15339.0,57,5,1246.95,249.39000000000001
15340.0,197,1,105.5,105.5
15341.0,85,1,382.2,382.2
15346.0,61,2,343.7,171.85
15347.0,2,4,1162.0,290.5
15350.0,9,2,547.6,273.8
15351.0,5,4,1770.23,442.5575
15352.0,184,1,111.15,111.15
15353.0,3,6,2336.0,389.3333333333333
15354.0,239,3,284.4,94.8
15356.0,4,4,664.66,166.165
15358.0,1,22,8703.210000000001,395.60045454545457
15359.0,298,8,181.35,22.66875
